"gene","avg_log2FC","p_val","p_val_adj","pct_roi","pct_rest","sample","roi","reference","test","expression_assay","logfc_cutoff","fdr_cutoff","min_pct","n_spots_roi","n_spots_rest","passes_selected_filters","complete_gene_table","analysis_format_version","n_genes_tested","Moran_I","Moran_padj","Moran_neglog10_padj","spatial_class"
"NRIP1",-1.1041,0.00772860531169308,0.0445771180128447,0.22,0.417,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0171920663755771,0.141509331807422,0.849214919723878,"Not structured"
"PGPEP1",-1.1031,0.00777208517879806,0.0447472032818918,0.268,0.45,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0614674446259212,7.72946281309091e-05,4.11185068789501,"Weakly structured"
"FSTL1",1.1018,9.56001107648798e-06,0.000162203211805717,0.854,0.659,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.165310826071857,8.27119356307076e-25,24.0824318156647,"Weakly structured"
"ITGB2",1.1018,1.63025726564635e-05,0.000260698514992672,0.683,0.398,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.120374855542498,5.45055235733532e-14,13.2635594842211,"Weakly structured"
"TRIM31",-1.1006,0.00302348367034735,0.0216206968109299,0.366,0.568,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.33069237357801,1.0011748124043e-93,92.9994900849242,"Spatially structured"
"PDE4B",1.099,0.008391267505874,0.0477108823122872,0.463,0.312,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0515744433103556,0.000746601479728104,3.12691115365816,"Weakly structured"
"RFK",-1.0981,0.000359584933145824,0.00368308250579225,0.366,0.646,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.167288427195596,2.33237876540078e-25,24.632200921166,"Weakly structured"
"BASP1",1.0971,0.00102588885728159,0.00886770010216441,0.512,0.29,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0874436907740665,3.52054508063978e-08,7.45339009016188,"Weakly structured"
"RPS7",1.0962,2.0660840219302e-16,3.41127445993057e-14,1,0.998,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.510544194144453,9.27258708750972e-221,220.032799079116,"Spatially structured"
"MAD2L1",1.0961,0.00151752344127878,0.0123890729957112,0.439,0.246,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.239711083532101,2.92028534404462e-50,49.5345747111237,"Weakly structured"
"SLC39A5",-1.096,0.00041733718364205,0.00418744673751588,0.341,0.589,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.138095908672159,7.59228743382532e-18,17.1196273584626,"Weakly structured"
"MCM6",1.0921,0.000210381600488676,0.00237128794277677,0.512,0.264,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.179653048919071,5.25262169393536e-29,28.279623876972,"Weakly structured"
"TMPRSS4",-1.0901,6.6345730424059e-06,0.000117883462404859,0.659,0.819,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.202492644056524,2.56007390837308e-36,35.5917474965884,"Weakly structured"
"BMI1",1.0898,0.0035945971562267,0.0248034959113313,0.439,0.267,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0385487991902644,0.00877356130396464,2.0568240850018,"Weakly structured"
"BAIAP2L1",-1.0895,1.36777239528188e-06,2.87794609421727e-05,0.61,0.844,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.148568117727064,2.19131488962274e-20,19.659295210299,"Weakly structured"
"EIF5B",1.0893,3.83235346858181e-05,0.000550868515995135,0.683,0.387,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0703347689817699,7.43859758834146e-06,5.12850893502597,"Weakly structured"
"STK4",1.0889,0.00155954823914359,0.0126594547102563,0.561,0.341,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.102982907269195,1.07880369664206e-10,9.96705757405777,"Weakly structured"
"GGT5",1.0878,0.000134738505053279,0.00162921521280396,0.659,0.421,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0657560247177214,2.5862025879154e-05,4.58733745804509,"Weakly structured"
"CTSK",1.0878,0.000150842147456058,0.00179342341301612,0.683,0.441,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.175458090352137,9.85367338187397e-28,27.0064018373118,"Weakly structured"
"GUCY2C",-1.0875,0.00281785108575566,0.0204822550795865,0.171,0.42,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,-0.00220597970316783,0.544923936587041,0.263664114651691,"Not structured"
"TMEM59",-1.0874,7.40844432384105e-09,2.53412374959622e-07,0.927,0.976,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.498119907404088,2.75685559999338e-210,209.559585980999,"Spatially structured"
"CDK4",1.0849,6.05785971076444e-05,0.000823572787245584,0.634,0.367,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.185803604599026,6.95932847105818e-31,30.1574326648987,"Weakly structured"
"RPL37",1.0849,2.36909073308837e-18,7.04832040660453e-16,1,1,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.654558923445985,0,360.641556206314,"Spatially structured"
"CCDC85B",1.0844,0.000179810868018845,0.00207797690565952,0.683,0.483,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.133115492070907,1.03605971967372e-16,15.9846152106359,"Weakly structured"
"MGST3",-1.0836,6.17105656160485e-07,1.39975756369878e-05,0.659,0.88,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.19459820034162,1.07785478231787e-33,32.9674397470216,"Weakly structured"
"PPP1R9B",1.0832,8.80612276061246e-05,0.00114372313174127,0.634,0.364,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.016765565236454,0.147375130859029,0.831575796272909,"Not structured"
"TSPAN13",-1.0817,6.10596939230358e-06,0.000109097299491257,0.537,0.81,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.171514943746625,1.43200060487684e-26,25.8440567985822,"Weakly structured"
"RETSAT",-1.0802,0.000448647502195974,0.00443208300818,0.488,0.673,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.201214837037406,7.07174666677278e-36,35.1504733055732,"Weakly structured"
"KLC4",-1.0802,0.00356614094383615,0.0247004012422826,0.317,0.516,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.109573642902772,7.05623510938727e-12,11.1514269572118,"Weakly structured"
"EPHB3",1.0783,0.000241520972388676,0.00266820189962723,0.512,0.263,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.386003161033661,3.04338520060567e-127,126.516643075604,"Spatially structured"
"SOCS1",1.0783,0.00371421855363643,0.0253847189639317,0.439,0.252,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0994697568305916,4.25083395866595e-10,9.37152585862814,"Weakly structured"
"HLA-DMB",1.0783,1.11142192300197e-05,0.000186024359531714,0.756,0.481,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.116843521987932,2.81774165297506e-13,12.550098828058,"Weakly structured"
"AURKB",1.0783,0.0023801029348744,0.0179632983259326,0.39,0.202,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.128327446275324,1.08852736690725e-15,14.963160647792,"Weakly structured"
"MIIP",1.0783,0.0019998109382892,0.0156092625585929,0.463,0.261,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0544792546353364,0.000394817053510781,3.40360409692014,"Weakly structured"
"CPE",-1.0779,0.00624080630210207,0.038000302247878,0.268,0.474,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.125091626720606,5.79543995984911e-15,14.2369135890564,"Weakly structured"
"MRPL43",-1.0775,0.00551757759722509,0.0344996921804988,0.268,0.467,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0458610788810623,0.00237350476461139,2.62460989213506,"Weakly structured"
"STX16",1.0764,0.00161988962649144,0.0130828585806218,0.61,0.437,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.117650526417196,1.95655543648154e-13,12.7085078424135,"Weakly structured"
"TCF4",1.076,0.000870896088233553,0.00773169580622612,0.585,0.376,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0770793791980716,1.02904145651941e-06,5.98756712866327,"Weakly structured"
"ZDHHC3",-1.0737,1.02594024976519e-05,0.000173432646012229,0.415,0.743,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.134772117241765,4.38026622081695e-17,16.3584994934415,"Weakly structured"
"DUOXA2",-1.0734,2.07772227611842e-05,0.000325738983803713,0.902,0.96,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.635871061051881,0,340.419425491163,"Spatially structured"
"BYSL",1.0726,0.00497971098431816,0.0319020618168514,0.341,0.172,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.118472857909341,1.23653845158828e-13,12.9077923742053,"Weakly structured"
"DGCR2",-1.0712,0.000630427109789874,0.00593455041614559,0.268,0.565,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0221687985819719,0.0841685728398092,1.07485003664791,"Not structured"
"KCTD9",-1.0712,0.00692681793094905,0.0410063775060765,0.146,0.36,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0294094457163005,0.034597916910914,1.46095004864449,"Weakly structured"
"ADAM19",1.0707,0.00178513671589339,0.0141407145550614,0.439,0.24,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0489843835928287,0.00126536708441146,2.89778346689315,"Weakly structured"
"TFF3",-1.0706,1.37511197288707e-13,1.05974743790026e-11,1,1,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.644644559894177,0,349.916884928578,"Spatially structured"
"IGFLR1",1.0704,0.00336341079619981,0.0235133589424402,0.439,0.252,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0447191342318316,0.00293050820505937,2.53305705831,"Weakly structured"
"GATAD2B",1.0693,0.00402950025514417,0.0269953982084096,0.415,0.229,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0115781513629779,0.231346151749153,0.635737720231548,"Not structured"
"IPO7",1.0688,6.35926570510486e-05,0.000857025849709119,0.756,0.54,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0942321724676678,3.18818269496346e-09,8.49645679984145,"Weakly structured"
"HIP1R",-1.0686,0.000356545647684474,0.00365780951950881,0.22,0.519,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0189290866183555,0.119036631337172,0.92431937188874,"Not structured"
"ABCD3",-1.0671,0.000589277899189374,0.00560910131274528,0.244,0.536,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0788176164668743,6.04951647919517e-07,6.2182793358945,"Weakly structured"
"SH3GLB1",-1.0668,0.000142683209718143,0.00170912575086536,0.439,0.696,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.100032298526677,3.52419083309729e-10,9.45294058280335,"Weakly structured"
"SPR",-1.0668,0.00521245887828264,0.0329624253237122,0.244,0.457,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0355209083991114,0.0143199881327739,1.84405734193549,"Weakly structured"
"PANK2",1.0646,0.00826953197538925,0.0471444396440083,0.439,0.297,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0341208063479396,0.0176285587768653,1.75378319200242,"Weakly structured"
"RPS19",1.0631,1.54669962605386e-18,4.94673207902674e-16,1,1,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.69327022850386,0,404.20742691026,"Spatially structured"
"TRAK1",-1.0624,0.00191924958275936,0.0150816707077645,0.244,0.501,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0360520890591558,0.0132138223271089,1.87897153700666,"Weakly structured"
"CALML4",-1.0613,6.57258502834194e-07,1.48033592020384e-05,0.732,0.873,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.230332941792279,1.82316483606287e-46,45.7391740641172,"Weakly structured"
"ESRP1",-1.0611,0.000194176067055495,0.00221201640769452,0.366,0.665,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0413437705353673,0.00546157961408264,2.26268173120295,"Weakly structured"
"ARHGAP9",1.0605,0.00386666086305731,0.0261725885825884,0.415,0.228,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0130016981172877,0.205995050946679,0.686143213477288,"Not structured"
"GNG2",1.0602,0.0064877641498995,0.0390211409354322,0.341,0.176,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0320150707331227,0.0239352853666316,1.62096139030801,"Weakly structured"
"TMEM9B",-1.0601,0.000292893731504257,0.00311729576300662,0.341,0.62,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.120295107017647,5.79427337093726e-14,13.2370010188511,"Weakly structured"
"GPX4",1.0599,5.58840662373217e-09,1.94802413998381e-07,0.927,0.694,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0975509285884234,9.20341806467506e-10,9.03605084972639,"Weakly structured"
"LHFPL2",-1.0592,0.00730874056703928,0.0427725151299787,0.171,0.383,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0693833411267283,9.66103572310425e-06,5.01497631201961,"Weakly structured"
"ICAM1",1.0578,0.00348213331802619,0.0241971382604612,0.61,0.448,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.115415255697588,5.33507351362333e-13,12.2728595919207,"Weakly structured"
"SFN",-1.0575,2.34510755965925e-08,7.29950389555251e-07,0.805,0.956,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.303089362530968,4.05894270754233e-79,78.3915870787576,"Spatially structured"
"ELF3",-1.0574,1.65234112567557e-13,1.25079290063713e-11,0.951,1,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.477292535016756,1.56886869926617e-193,192.804413401582,"Spatially structured"
"RHOQ",1.0562,4.29326945681616e-05,0.000614360136029633,0.634,0.336,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.089016160291158,2.06790738112564e-08,7.68446891662588,"Weakly structured"
"NOLC1",1.056,0.000115182484793531,0.0014223257991927,0.659,0.408,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.160945302546786,1.2903546395671e-23,22.8892909123054,"Weakly structured"
"INPP5D",1.0552,0.00215191978592856,0.0165045022909976,0.488,0.293,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0509876049696174,0.000842892710425403,3.07422770204855,"Weakly structured"
"PAWR",-1.0543,0.000292151188559546,0.00311198181119256,0.268,0.577,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0589163022373718,0.00014377047104372,3.84233030435413,"Weakly structured"
"CLCN3",-1.054,0.000163967493120079,0.00192443682521575,0.341,0.644,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0810646581470842,2.97375064834471e-07,6.52669545026867,"Weakly structured"
"FUCA1",-1.0534,0.000277593475909714,0.00298424650194367,0.732,0.804,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.385929441661358,6.13103475739324e-127,126.212466221811,"Spatially structured"
"C1orf35",1.0527,0.00414630371402477,0.0275122735547297,0.341,0.167,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0574350003412667,0.000200014296599489,3.69893896077421,"Weakly structured"
"BIRC5",1.0527,3.69571565829408e-05,0.000535439302565755,0.585,0.301,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.265566134502573,3.22167370005935e-61,60.4919184482246,"Weakly structured"
"VAT1",1.0519,0.000816899725474564,0.00731834607002528,0.512,0.282,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0365672147783485,0.0121100560375857,1.9168538472155,"Weakly structured"
"TUBB",1.0508,3.04534717445652e-12,1.84640409492049e-10,1,0.962,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.365489762238491,4.02690190713664e-114,113.395028949411,"Spatially structured"
"RPLP1",1.0504,3.30110750508735e-20,1.62427185817625e-17,1,1,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.717018469124256,0,432.231584810138,"Spatially structured"
"ETFA",-1.0497,9.06907379952806e-05,0.00117429818944699,0.415,0.687,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.031620863379508,0.0254841466602621,1.59372990423514,"Weakly structured"
"HLA-DRA",1.0484,9.38082229384854e-13,6.28318636676463e-11,1,0.993,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.377477993864521,1.22263186641875e-121,120.912704289039,"Spatially structured"
"TPRN",-1.0474,5.21898968537111e-05,0.000720243096493556,0.439,0.739,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.158592589201607,5.65794978353835e-23,22.247340911391,"Weakly structured"
"FAM20C",1.0472,9.9985356925112e-05,0.00126519552041836,0.683,0.451,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.132457031391515,1.43346324350528e-16,15.8436134386418,"Weakly structured"
"KIF3B",-1.0471,0.00233666058396095,0.0176985783603389,0.171,0.436,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0314514153371941,0.0260919846485243,1.5834928856709,"Weakly structured"
"TMX4",1.0466,0.00475554312408851,0.0307187865707114,0.463,0.285,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0111457722478452,0.239305449725149,0.621047411045525,"Not structured"
"ANXA3",-1.0451,0.00543861133346955,0.0340892478143439,0.244,0.456,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0562586405468126,0.000267104433834104,3.57331890279217,"Weakly structured"
"PLEKHO1",1.0443,0.00135929127421502,0.0112991639187997,0.585,0.391,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0748640105029647,2.0021141641157e-06,5.69851116190572,"Weakly structured"
"MISP",-1.044,2.54332568570368e-10,1.13764914325899e-08,0.951,0.987,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.322132950498968,3.99891834877306e-89,88.3980574633432,"Spatially structured"
"CORO2A",-1.0437,0.00202956272573189,0.0157741166162139,0.317,0.537,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.067930594895305,1.44740610347434e-05,4.83940960035744,"Weakly structured"
"RPS21",1.0435,6.82374191957194e-16,9.38668068570794e-14,1,1,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.785057322912999,0,517.834900703363,"Spatially structured"
"IGHG1",1.0435,7.3325999429575e-10,3.04564776202128e-08,1,0.962,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.604980944029394,4.09614441536848e-309,308.387624740096,"Spatially structured"
"LGALS1",1.0422,5.13505912087969e-08,1.47293298953843e-06,0.976,0.877,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.264125903245894,1.60619685390928e-60,59.7942012290901,"Weakly structured"
"MAL2",-1.0422,2.0281201641251e-06,4.07311479743365e-05,0.683,0.868,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.185640834079031,7.9171989335491e-31,30.1014284425104,"Weakly structured"
"PCNA",1.0409,5.4555210111309e-07,1.25076129561644e-05,0.854,0.592,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.327598046068737,5.11602667335298e-92,91.2910671999127,"Spatially structured"
"CACFD1",-1.0404,0.000515946340999377,0.00500037995485229,0.293,0.576,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.112452132897724,2.03108572452421e-12,11.6922717462642,"Weakly structured"
"RAB29",1.0401,0.0049307771756172,0.0316504929290872,0.341,0.169,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0249019569373375,0.0608818251541718,1.21551233648545,"Not structured"
"ACY1",-1.0383,0.00399492469108059,0.0268701743285983,0.268,0.477,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0641339831746252,3.93835165698541e-05,4.40468550813956,"Weakly structured"
"PAICS",1.038,0.000588106606938945,0.00560629494975404,0.634,0.418,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.182627818467416,6.84496696432442e-30,29.1646286435484,"Weakly structured"
"PNPLA2",-1.0375,0.000293865575401179,0.00312244377583661,0.512,0.702,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.157034142456252,1.46523758304981e-22,21.8340919502984,"Weakly structured"
"RDH10",-1.0372,0.0075346998794204,0.0437190784240038,0.146,0.357,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0409959388052404,0.00578451981394266,2.23773268698199,"Weakly structured"
"PRPF19",1.036,0.000824324861321202,0.00736938361347459,0.634,0.456,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.158336704958388,6.50021204639471e-23,22.1870724758068,"Weakly structured"
"RPS18",1.0359,6.38169837863018e-17,1.21852339340024e-14,1,1,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.722712391304438,0,439.192768371171,"Spatially structured"
"ARSA",-1.0328,0.000219468263232204,0.0024606989408673,0.463,0.698,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.146629595001354,6.78021385811445e-20,19.1687566076176,"Weakly structured"
"PLAAT4",-1.0325,0.000354263449561569,0.00364316102109418,0.488,0.713,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.295142745166975,4.81294306453154e-75,74.3175892758473,"Weakly structured"
"GNA11",-1.0317,3.71954969113493e-06,7.03204237161122e-05,0.561,0.855,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.195746793648311,4.58544068571732e-34,33.3386189199333,"Weakly structured"
"FLNA",1.0316,3.50864142887396e-08,1.0487394812987e-06,0.976,0.808,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.135090688643762,3.66401379569036e-17,16.436042899802,"Weakly structured"
"RAB25",-1.031,1.62205586970596e-05,0.000259711648825387,0.561,0.797,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0837617742015862,1.23627117421379e-07,6.90788625695961,"Weakly structured"
"GLO1",1.0308,0.000596681913835699,0.00565482175607092,0.659,0.463,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.212135013784741,1.09112776673285e-39,38.9621243922731,"Weakly structured"
