"gene","avg_log2FC","p_val","p_val_adj","pct_roi","pct_rest","sample","roi","reference","test","expression_assay","logfc_cutoff","fdr_cutoff","min_pct","n_spots_roi","n_spots_rest","passes_selected_filters","complete_gene_table","analysis_format_version","n_genes_tested","Moran_I","Moran_padj","Moran_neglog10_padj","spatial_class"
"NDUFC1",-0.6159,0.00155973815208441,0.0171092546926,0.204,0.344,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0321322290343885,0.00052380164792952,3.28083313957713,"Weakly structured"
"RPS12",0.6157,6.42507155451096e-20,1.14831537472518e-17,0.968,0.966,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.15450177602327,9.45622836345058e-60,59.0242820483295,"Weakly structured"
"RPS19",0.6154,1.29952126172345e-15,1.41798288410793e-13,0.949,0.905,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.107323574902892,1.1740831842568e-29,28.9303011320629,"Weakly structured"
"F13B",-0.6151,0.000172368170725613,0.00282269898537393,0.255,0.443,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0252176731983612,0.00534043160131513,2.27242364287874,"Weakly structured"
"PLEC",0.615,0.00446917158047065,0.0379733054124252,0.459,0.385,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.00497815550036367,0.321243944149426,0.493165050578243,"Not structured"
"TMEM204",0.6144,0.00363317497178195,0.0324388387230764,0.395,0.31,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.020668601424889,0.0187120216869681,1.72787928785746,"Weakly structured"
"HSPG2",0.614,0.00234890667733887,0.0232335559325331,0.573,0.541,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0607111115983817,1.41901745156403e-10,9.84801226340697,"Weakly structured"
"RPL32",0.614,3.939984743955e-18,5.83455455083394e-16,0.987,0.96,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.149655729466927,3.63414726833093e-56,55.4395974775432,"Weakly structured"
"MIA2",-0.6136,0.00082387019166932,0.0103018557380509,0.159,0.299,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.00379411689235701,0.364684807489337,0.438082328709744,"Not structured"
"INHBE",-0.6118,0.00139681420182189,0.0157588594320263,0.14,0.268,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0353605839098616,0.000148158378631343,3.8292737833303,"Weakly structured"
"GYPC",0.6115,0.00519477729155483,0.0427712957936913,0.28,0.196,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0477109834379515,4.13949009301018e-07,6.38305315246138,"Weakly structured"
"CYP3A4",-0.6109,2.33576082930397e-12,1.71719835152943e-10,0.943,0.983,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.308997690504448,3.27897657837064e-234,233.484261685472,"Spatially structured"
"TGFBR2",0.6105,0.00390320339772462,0.0343177323331751,0.516,0.468,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0199133313550269,0.0226348219127843,1.64522291811591,"Weakly structured"
"CYP4A22",-0.6102,0.000221485314566462,0.00353762214298297,0.248,0.422,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0313025658054089,0.000706331672534576,3.15099131916496,"Weakly structured"
"GFM1",-0.61,0.00521280941181872,0.0428813374117705,0.121,0.225,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.00207516399310968,0.4274910260601,0.369072997598933,"Not structured"
"CRIM1",0.6093,0.00306325062526269,0.0286844227474914,0.408,0.315,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0463700272906616,8.53215830687378e-07,6.06894109518652,"Weakly structured"
"ADH6",-0.6087,1.15552900840451e-06,3.36466676997785e-05,0.497,0.682,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0976855728783533,7.56007312342433e-25,24.1214740038445,"Weakly structured"
"PLA2G2A",-0.6082,7.34954001677394e-09,3.12234966450322e-07,0.911,0.954,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.337062610280029,3.0685877612591e-278,277.51306145143,"Spatially structured"
"METTL7B",-0.6067,0.00218449845262384,0.0220706734501937,0.248,0.39,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0406171311939561,1.48133825817123e-05,4.82934576059865,"Weakly structured"
"RPS11",0.6064,6.71794545469701e-17,8.39014729920352e-15,0.955,0.951,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.138345200336279,3.06246128459258e-48,47.5139293929112,"Weakly structured"
"HSD17B6",-0.6026,1.02361627375972e-10,5.78683627623492e-09,0.726,0.857,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.126915357491723,7.853024471152e-41,40.1049630492216,"Weakly structured"
"ACSM3",-0.598,0.00242773911685862,0.0238313860656784,0.28,0.413,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0359270260034542,0.000118204444338502,3.92736619422125,"Weakly structured"
"COL6A2",0.5976,1.09367978179202e-10,6.12815384759787e-09,0.892,0.8,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.192626844772855,6.15233365358685e-92,91.2109601198935,"Weakly structured"
"UGT2B7",-0.5974,2.26894910725687e-07,7.86619613572733e-06,0.541,0.724,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.125409512999398,6.75090155728029e-40,39.1706382249162,"Weakly structured"
"ZYX",0.5966,0.001166092047494,0.0136122862210843,0.522,0.442,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0423407731508183,6.57702413313875e-06,5.18197056457685,"Weakly structured"
"FLNA",0.5962,3.4979624809244e-09,1.5765164816201e-07,0.783,0.672,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.257840772823162,1.85139080426867e-163,162.732501897712,"Weakly structured"
"AOX1",-0.5959,1.82752455582681e-10,9.76501007510344e-09,0.752,0.868,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0991768658781912,1.44714379892348e-25,24.8394883120212,"Weakly structured"
"ACTN4",0.5925,0.0037571065863526,0.0333443209538794,0.522,0.463,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0516683532343912,4.47066856558775e-08,7.34962752549581,"Weakly structured"
"RPL8",0.5905,2.38556395284979e-18,3.58387767177404e-16,0.968,0.935,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0703267786885667,1.15251976444948e-13,12.9383516182006,"Weakly structured"
"TAGLN2",0.59,0.00045236044224592,0.00629915256871206,0.618,0.555,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0562453501708142,2.72568860191654e-09,8.5645237619255,"Weakly structured"
"ALDH1B1",-0.5886,0.000146466183992978,0.00246872920857107,0.204,0.374,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0339859583384889,0.000257881840342611,3.58857923915975,"Weakly structured"
"APOM",-0.5882,8.3847720389298e-07,2.56390993969163e-05,0.522,0.717,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0798117834392218,4.02765990726879e-17,16.3949472080867,"Weakly structured"
"CDO1",-0.5856,3.26105456489594e-06,8.73490739527424e-05,0.497,0.698,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.06905547384088,3.20925568782693e-13,12.493595680415,"Weakly structured"
"HPGD",-0.5855,0.00302007907482017,0.0283851836956425,0.223,0.354,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0442088881013967,2.6070978176162e-06,5.58384267391261,"Weakly structured"
"RIDA",-0.5849,7.26684370640597e-10,3.57005222088172e-08,0.701,0.836,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.142133063422161,8.5947891219666e-51,50.065764774508,"Weakly structured"
"RPL7A",0.5849,2.39438724355373e-09,1.10312080740791e-07,0.866,0.816,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0704689909089361,1.04524422255752e-13,12.9807822242734,"Weakly structured"
"IGFBP6",0.5833,0.00587957338565754,0.0471506360267683,0.306,0.214,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0810327216411803,1.27337802356399e-17,16.8950426496247,"Weakly structured"
"COLEC11",0.583,6.96603717614112e-07,2.19782869507311e-05,0.758,0.687,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0761380086935728,9.8382000915494e-16,15.007084348907,"Weakly structured"
"SRRM2",0.5823,4.05772095275163e-07,1.35248666868886e-05,0.783,0.716,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0271009780763595,0.00297546195728585,2.5264455980278,"Weakly structured"
"PTMA",0.5812,5.83130480311554e-11,3.53493015140911e-09,0.943,0.905,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0964376204958842,2.8491793038743e-24,23.5452802189835,"Weakly structured"
"CXCL12",0.5804,1.29845801598295e-11,8.79726522462699e-10,0.873,0.83,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.123548656535748,8.92103035976259e-39,38.0495849826511,"Weakly structured"
"RPS17",0.5795,3.98506256932909e-11,2.54994806133737e-09,0.911,0.899,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0951851310351889,1.09760100656666e-23,22.9595555033628,"Weakly structured"
"C4BPA",-0.5787,3.38383277011728e-20,6.37760190818831e-18,0.943,0.981,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.257057376705184,9.89747237055784e-163,162.004475701936,"Weakly structured"
"TOMM6",0.5775,0.00209109616136928,0.0214192715501522,0.427,0.343,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.00990090015780425,0.165847614909503,0.780290769782666,"Not structured"
"HSPE1",-0.5773,0.000430619226598028,0.00604032327864027,0.287,0.45,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0280324434250822,0.00218036359125376,2.66147107863921,"Weakly structured"
"CNDP2",-0.574,0.000363909639350731,0.00528331557634408,0.331,0.49,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0394100466342425,2.57035883384858e-05,4.59000624294034,"Weakly structured"
"HNRNPA0",0.5729,0.00494340540882683,0.0410932962854042,0.497,0.445,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0219399447429224,0.0134472874852634,1.87136531038181,"Weakly structured"
"FCER1G",0.5729,0.00152488707253579,0.016815935525432,0.459,0.373,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0284664462152498,0.00188341038383966,2.72505503950629,"Weakly structured"
"TIMP2",0.5711,0.000666061218078642,0.008630488233254,0.669,0.644,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.140206947519337,1.84202986461118e-49,48.7347033329173,"Weakly structured"
"GLYATL1",-0.5707,0.00142668684915186,0.0160227907673978,0.306,0.455,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0544265084275381,8.50592780132e-09,8.07027830791654,"Weakly structured"
"SLC35C1",-0.5683,0.000424813389212399,0.0059831733594779,0.229,0.384,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0405339028393445,1.53403807739329e-05,4.81416386033713,"Weakly structured"
"SRSF2",0.5673,0.000341096616940377,0.0049995257799151,0.548,0.446,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0117721430606134,0.122825663958818,0.910710879520667,"Not structured"
"ACTB",0.5653,5.319394084539e-22,1.25320088818935e-19,0.994,0.993,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.227245775483679,1.68830024884225e-127,126.772550315519,"Weakly structured"
"PCK2",-0.5649,1.06919890933924e-06,3.13088019610468e-05,0.541,0.707,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0780323981244564,1.93990579530157e-16,15.7122193595409,"Weakly structured"
"SF1",0.5647,0.00016823296894472,0.00276371308412198,0.643,0.595,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0188860813607546,0.0288853571070068,1.53932225894674,"Weakly structured"
"CD74",0.563,6.86174115937439e-17,8.46771534024702e-15,0.987,0.973,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.196710126123657,7.44404140642467e-96,95.1281912198331,"Weakly structured"
"SNHG29",0.5629,7.85468137354322e-05,0.00144621007314652,0.643,0.572,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0436775489051782,3.41866653759909e-06,5.46614325894118,"Weakly structured"
"ARFGAP3",-0.5612,0.00631555550286489,0.0496338501460936,0.102,0.197,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0071249813151755,0.246003744584719,0.609058282164493,"Not structured"
"SDS",-0.5612,3.52931947702664e-07,1.18782226294994e-05,0.586,0.761,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.115870404935736,2.72802405968734e-34,33.5641518037577,"Weakly structured"
"ALDH6A1",-0.5611,4.04209381329001e-06,0.000105542429391849,0.592,0.745,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0990054740301453,1.77535725952653e-25,24.7507142396631,"Weakly structured"
"ABCG8",-0.5587,0.00315588497679271,0.0294454578482747,0.229,0.36,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0126446858595142,0.105601769524147,0.976328804452455,"Not structured"
"RPS18",0.5584,1.18667534914802e-10,6.54312588790871e-09,0.93,0.867,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.127923335287431,1.87588976346393e-41,40.7267926864932,"Weakly structured"
"DMGDH",-0.5579,0.000365377718620389,0.00529721039331322,0.102,0.237,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0406293084952988,1.46564974815389e-05,4.83396980228564,"Weakly structured"
"HABP2",-0.5576,1.04605056120326e-08,4.3547630993707e-07,0.611,0.803,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.101879553059169,7.1300594940475e-27,26.1469068463292,"Weakly structured"
"SDHA",-0.5567,8.25115758489398e-05,0.00150849205511483,0.363,0.558,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0568247494359734,1.88041351380903e-09,8.72574663636509,"Weakly structured"
"GCAT",-0.5564,0.000250780753927552,0.00392687808944563,0.185,0.346,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0107951507433268,0.143764721147679,0.842347673693195,"Not structured"
"AKR1D1",-0.5559,0.000120936737900633,0.00210694155475287,0.35,0.54,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0555610379007711,4.18782809916195e-09,8.37801115343006,"Weakly structured"
"ALB",-0.5559,1.33499996114691e-42,3.45965239931222e-39,1,1,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.724723433231066,0,1278.90156286302,"Spatially structured"
"GPNMB",0.5556,0.00138941852611128,0.0157588594320263,0.631,0.574,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0853348377323792,2.41400915827686e-19,18.6172610866075,"Weakly structured"
"ANXA5",0.5546,0.00139712948467036,0.0157588594320263,0.631,0.558,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0327483478823274,0.000419665252862379,3.37709698769782,"Weakly structured"
"VWA1",-0.554,0.00496250467568387,0.0411677800496202,0.248,0.373,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0180315869306342,0.0353554298446915,1.45154387831696,"Weakly structured"
"SULT2A1",-0.5531,6.10543438171072e-10,3.08726501467382e-08,0.796,0.889,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.133745515335023,3.54949609620837e-45,44.4498332971335,"Weakly structured"
"COL4A2",0.5528,0.00157032266504279,0.0171346997324564,0.465,0.366,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0914751050402935,5.38316472661427e-22,21.2689623304267,"Weakly structured"
"S100A6",0.5526,0.000254714509333278,0.0039824594325019,0.541,0.434,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.173849935697342,3.59090612896606e-75,74.4447959477575,"Weakly structured"
"SYNPO2",0.5524,0.000562965878901629,0.00752994103315392,0.28,0.174,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.134095632061928,1.8227238701033e-45,44.7392791189334,"Weakly structured"
"APOF",-0.5516,6.99675351508902e-07,2.19782869507311e-05,0.618,0.776,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.155089329323443,3.8643530456694e-60,59.4129232034827,"Weakly structured"
"NAP1L1",0.5514,0.00267772142043837,0.025796710264186,0.573,0.52,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0636121796657072,1.84861188581923e-11,10.7331542589543,"Weakly structured"
"CYBA",0.5503,3.87750762323255e-06,0.000101500616218254,0.707,0.64,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0732383940958886,1.11514790960577e-14,13.9526675253823,"Weakly structured"
"SDC2",-0.5494,2.79338953976968e-05,0.000592152882806801,0.497,0.672,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0595051314675937,3.23212328167496e-10,9.4905120824488,"Weakly structured"
"FCN3",-0.548,0.000128105418718129,0.00219494342220186,0.408,0.575,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0472778349501937,5.31606377024915e-07,6.27440981800372,"Weakly structured"
"RPS15A",0.5479,2.04352774323573e-09,9.49919667550743e-08,0.904,0.838,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0879425522246089,1.89360819863594e-20,19.7227098747375,"Weakly structured"
"SLC2A10",-0.5476,0.00546509152410433,0.0445370587569697,0.102,0.196,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0117491388078512,0.122954813004636,0.910254466352321,"Not structured"
"C9",-0.5474,7.46917829467955e-15,7.30429266062719e-13,0.93,0.962,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.201909829831186,6.07873945903017e-101,100.216186470521,"Weakly structured"
"CIRBP",0.547,8.04586282319273e-08,2.97869335804342e-06,0.841,0.775,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0526999695419317,2.43612185626785e-08,7.61330099182689,"Weakly structured"
"TPM3",0.547,4.61738466466317e-06,0.000118474775826481,0.713,0.61,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.047822248800971,3.9621622083114e-07,6.40206774870345,"Weakly structured"
"CHDH",-0.5465,0.000971255089194512,0.0118030835341035,0.229,0.38,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0448614208385854,1.8789672707371e-06,5.726080784701,"Weakly structured"
"GPT",-0.5443,0.00265953389333634,0.0256692070189241,0.306,0.453,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0207056448514894,0.0186020686213916,1.73043875788416,"Weakly structured"
"SDHB",-0.5437,0.00202744062550585,0.0209535887577204,0.261,0.406,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0422793907592231,6.76691435681967e-06,5.16960931998409,"Weakly structured"
"RPL6",0.541,1.78859753866298e-09,8.35162256116238e-08,0.86,0.834,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.058733753571894,5.3483678375594e-10,9.2717787314907,"Weakly structured"
"SERPINC1",-0.5408,3.34729342636047e-21,7.38256248035161e-19,0.994,0.99,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.27463339813749,1.65001069423062e-185,184.78251324098,"Weakly structured"
"RPL35",0.5408,8.34977072890546e-14,7.27342213242302e-12,0.962,0.902,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0838804750099092,9.40543806791116e-19,18.0266209719322,"Weakly structured"
"CFLAR",0.5404,0.00588537631936948,0.0471506360267683,0.459,0.397,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.019250345041651,0.0265705385309693,1.57559964323149,"Weakly structured"
"GNAI2",0.5402,4.16841031145074e-05,0.000848914367161069,0.675,0.582,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0431392279061775,4.44859799926607e-06,5.35177683780973,"Weakly structured"
"MTG2",-0.54,0.00396522543954865,0.0346572739514008,0.153,0.271,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.00788678635880465,0.222051184485182,0.653546905831866,"Not structured"
"TCF4",0.5397,0.00169841029577756,0.0183011654116738,0.293,0.198,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0112946945481542,0.132558234837726,0.877593287670638,"Not structured"
"SMIM14",-0.5395,0.000487486033454716,0.00669553186591513,0.382,0.551,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0337242720446949,0.000286817985699746,3.54239361853687,"Weakly structured"
"THBS1",0.5394,0.00194223121147269,0.0202955330021431,0.605,0.552,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0689224362641812,3.53509433981423e-13,12.451598991849,"Weakly structured"
"AQP9",-0.5389,2.03567959074195e-05,0.000450894329863912,0.58,0.703,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.135974490736309,1.29615132688949e-46,45.8873442912151,"Weakly structured"
"MAN2B2",-0.5381,0.00348657664238964,0.0316201692694759,0.255,0.388,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0114198079417386,0.130142400340733,0.885581187419886,"Not structured"
"DPYSL2",0.5379,0.0041017016674082,0.0355801167233083,0.471,0.394,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0592788278135603,3.74335951484602e-10,9.42673846093904,"Weakly structured"
"SYT7",-0.5362,0.000928644179204987,0.0113921012563774,0.197,0.35,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0318395534793229,0.000584086943700616,3.23352250158799,"Weakly structured"
"KLHDC2",-0.5361,0.00227723984293712,0.0227483690432125,0.21,0.351,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0311222517800568,0.000754480992689419,3.12235169674204,"Weakly structured"
