"gene","avg_log2FC","p_val","p_val_adj","pct_roi","pct_rest","sample","roi","reference","test","expression_assay","logfc_cutoff","fdr_cutoff","min_pct","n_spots_roi","n_spots_rest","passes_selected_filters","complete_gene_table","analysis_format_version","n_genes_tested","Moran_I","Moran_padj","Moran_neglog10_padj","spatial_class"
"SNF8",-1.7175,0.00371310318492048,0.0401059880154363,0.047,0.161,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0401308623359456,9.50621058912251e-06,5.02199256909861,"Weakly structured"
"AXIN2",-1.7154,0.0049817181235516,0.0489705076509212,0.047,0.156,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.149095281781297,6.72993597262033e-57,56.1719890675546,"Weakly structured"
"RANBP1",-1.7146,0.000131319089639948,0.00334453306426743,0.105,0.288,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.123467452618356,1.20645825287777e-39,38.9184877014042,"Weakly structured"
"IGLC2",1.7134,3.16535855700801e-06,0.000199841122982935,0.349,0.17,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.306604200787026,3.06233045296571e-235,234.513947946833,"Spatially structured"
"MRI1",1.7134,0.00370368828149575,0.0400541501196106,0.081,0.028,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,-0.0090410097174053,0.82688182822438,0.0825565521368436,"Not structured"
"CALML4",-1.713,0.000315200180322224,0.0065563100152871,0.047,0.208,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.142513931461428,3.87934911240714e-52,51.4112411353859,"Weakly structured"
"SLC1A5",-1.707,2.58338477897971e-07,2.43789942563717e-05,0.174,0.449,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.314481145053512,1.47739132971975e-245,244.830504454026,"Spatially structured"
"SPP1",-1.7069,0.000517288322472302,0.00962134815552736,0.523,0.612,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.455518248074416,0,512.203372087844,"Spatially structured"
"PTCD3",-1.7018,0.00154046031122882,0.0217333303165708,0.058,0.192,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0524878077335374,1.15023913487504e-08,7.93921186037666,"Weakly structured"
"SRI",-1.7015,1.56418935005342e-06,0.00011129331367642,0.105,0.363,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.207145826388425,9.43107260952378e-108,107.025438911514,"Weakly structured"
"PFDN4",-1.6987,0.00234996814414688,0.0290987077517635,0.035,0.155,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.127368836132409,4.36047943598461e-42,41.3604657573013,"Weakly structured"
"PITPNB",-1.6987,0.00362077818646249,0.0393935393709177,0.047,0.162,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0405549185526236,7.7603096510179e-06,5.11012094922566,"Weakly structured"
"CD69",1.6853,3.27051006386578e-05,0.0012099474225734,0.14,0.044,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0465537202818724,3.33268769696823e-07,6.47720538176045,"Weakly structured"
"MAPRE1",-1.6845,0.00167594884063124,0.0231152020865524,0.07,0.205,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0963390427830984,6.35451609327404e-25,24.1969175160813,"Weakly structured"
"KLRB1",1.6841,0.00483908456809075,0.0482026590588151,0.105,0.043,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0396123724026683,1.15608640833385e-05,4.9370097046178,"Weakly structured"
"CCT2",-1.6841,5.86676364737158e-05,0.00180740673878647,0.105,0.302,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.129201807223875,3.3273914584279e-43,42.4778961025775,"Weakly structured"
"ATP5PD",-1.6833,2.95067725961413e-05,0.00111615281149539,0.116,0.324,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0876812340974728,5.77906697711867e-21,20.2381422722018,"Weakly structured"
"MRPS34",-1.6799,6.29464674714095e-06,0.000342009139927992,0.116,0.349,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.139229977112312,8.01515172194681e-50,49.0960882523016,"Weakly structured"
"PKP3",-1.6799,0.000979421441765175,0.0156515387262474,0.058,0.202,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.172758202260264,1.20221120153066e-75,74.9200192298358,"Weakly structured"
"SMIM26",-1.6799,0.000729892960805466,0.0127058065895553,0.058,0.207,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0767849491579307,1.57772852274565e-16,15.8019677230635,"Weakly structured"
"ANXA3",-1.6753,0.00259176088627406,0.0311046001947082,0.035,0.154,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.104982332634767,3.06811419230785e-29,28.5131284803925,"Weakly structured"
"TMEM87A",-1.6753,0.00452316837334997,0.0459689162491021,0.047,0.158,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0484754223456397,1.2163083697493e-07,6.91495630474886,"Weakly structured"
"DBH",1.6645,0.000790528664381806,0.0132717031389193,0.105,0.035,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0507206728486459,2.97590344838291e-08,7.52638116335289,"Weakly structured"
"BZW2",-1.6592,9.84090840936016e-05,0.00270624981257405,0.081,0.271,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.164813447685443,5.18639883663754e-69,68.2851340888218,"Weakly structured"
"ATOH8",1.6573,0.000235595439766206,0.00518946711917455,0.105,0.032,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0221207629209225,0.00877693848209062,2.05665694561996,"Weakly structured"
"RBMS3",1.6515,0.00406913584931342,0.0426664361275963,0.093,0.035,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.00613707453443209,0.250214914221445,0.601686807468204,"Not structured"
"PLEC",-1.6511,1.36492648113796e-05,0.000594008053563194,0.14,0.36,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.211890623159599,1.18862806638581e-112,111.924954019213,"Weakly structured"
"CPNE3",-1.6492,0.0014851612179873,0.0213430312404752,0.07,0.207,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0312130388543176,0.000432249043945752,3.36426595863135,"Weakly structured"
"SPARCL1",1.6489,3.56936069692583e-05,0.00126479520347589,0.174,0.063,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0799469506824102,7.49153606810205e-18,17.1254291252239,"Weakly structured"
"MISP",-1.6451,6.79693208740138e-05,0.00203114987211845,0.07,0.263,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.200162729659932,8.69435452524972e-101,100.06076265478,"Weakly structured"
"NSMF",-1.6407,0.00518749750098789,0.0499063437924798,0.047,0.155,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0733652813077441,2.97141386097568e-15,14.5270368550895,"Weakly structured"
"CCBE1",1.639,0.00504014262521344,0.0493284701255879,0.07,0.023,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0341027196953897,0.000126335393133266,3.89847496386147,"Weakly structured"
"CNKSR3",1.639,7.85825417480122e-05,0.00230226302866317,0.174,0.067,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.00532648065931283,0.278693815192627,0.554872669096232,"Not structured"
"NSUN5",-1.6363,0.00258169261534627,0.0310253006656559,0.035,0.154,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0576324685414685,4.26939092711584e-10,9.36963407716697,"Weakly structured"
"GMDS",-1.6307,0.000707308768194368,0.0124333786409069,0.093,0.247,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.133285911987896,7.4718725555652e-46,45.1265705442842,"Weakly structured"
"VSNL1",-1.6304,0.000590436751156049,0.0107151122957773,0.047,0.198,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.150340986098506,8.4950755359052e-58,57.0708327551491,"Weakly structured"
"RAB22A",-1.6237,0.0042886767570171,0.0443460059131007,0.023,0.128,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0483970206428029,1.26928358301551e-07,6.89644133710171,"Weakly structured"
"ANTKMT",-1.6227,0.00297266020849345,0.0342984540143421,0.058,0.181,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0408432706679524,6.76151223594489e-06,5.16995616170957,"Weakly structured"
"POLR2H",-1.6118,0.000109272294210908,0.00288125328706115,0.093,0.283,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.145384100069864,3.72227413534547e-54,53.4291916454224,"Weakly structured"
"KLHDC2",-1.606,0.00450876984845947,0.0459330928311809,0.058,0.173,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0120645421190489,0.096972345802824,1.01335209849215,"Not structured"
"SLC39A4",-1.6057,0.000145599869232123,0.00356640116848628,0.093,0.278,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.172680036616956,1.50192763793852e-75,74.8233509909011,"Weakly structured"
"ITGB4",-1.6056,0.000953793638320774,0.015323942594168,0.07,0.217,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.180772531226089,1.29153033992495e-82,81.8888953871622,"Weakly structured"
"AQP1",1.6029,2.68227270009743e-07,2.47902832539933e-05,0.36,0.165,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.095421209787572,1.66875749053569e-24,23.7776067718735,"Weakly structured"
"FXYD2",1.6026,8.46061342966594e-07,6.59559994756132e-05,0.302,0.126,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.146907166876066,2.2257297550243e-55,54.6525275682253,"Weakly structured"
"RORC",1.6015,0.000414625919145229,0.00799380938739135,0.128,0.046,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0284351664945633,0.00116278269506187,2.93450144017566,"Weakly structured"
"DDB1",-1.6013,0.000609516134018718,0.0109725143403169,0.07,0.225,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0898939106188479,6.07047786684401e-22,21.2167771200014,"Weakly structured"
"ADAMTS1",1.5982,1.72549881189516e-05,0.000716161891140746,0.302,0.145,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.152282882554874,2.68692242555039e-59,58.5707448719523,"Weakly structured"
"CNOT1",-1.5948,0.000187724780756736,0.00434871488238794,0.07,0.247,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.109567646892841,1.2036448129996e-31,30.9195016513772,"Weakly structured"
"CDIP1",1.5941,0.00188117446000497,0.0250218531660899,0.093,0.032,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,-0.00945342391419895,0.836799770097137,0.077378447795107,"Not structured"
"CLEC10A",1.5941,0.00120761534083414,0.0184433927267089,0.093,0.031,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0409727672199945,5.87659576226765e-06,5.2308741823934,"Weakly structured"
"SMAGP",-1.5921,0.00215832296317451,0.0272910653947243,0.07,0.201,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.107949518945292,8.67427252535186e-31,30.0617669374562,"Weakly structured"
"COPZ1",-1.5895,3.65300888264612e-06,0.000224309757759743,0.116,0.359,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.112338816086428,3.70680608456014e-33,32.4310001327749,"Weakly structured"
"GGCT",-1.5888,0.00189383874090603,0.0251175454594537,0.058,0.191,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.148246736322995,2.91704827804122e-56,55.5350563831123,"Weakly structured"
"BIK",-1.5872,0.000460841726501604,0.00873455830462343,0.058,0.215,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.163972912672811,2.37393033461459e-68,67.624532030005,"Weakly structured"
"PLGRKT",-1.5849,0.00278300795248105,0.0326566312748594,0.035,0.153,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0422114568730907,3.44975795491369e-06,5.46221137522614,"Weakly structured"
"ZC3H15",-1.584,0.0012759188960249,0.0191020116651715,0.058,0.198,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.101509178936352,1.87151447006017e-27,26.7278068106853,"Weakly structured"
"SLC16A3",-1.5827,0.000121276166144431,0.00312425525714029,0.128,0.319,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.264607690438425,1.55541575610192e-174,173.808153506028,"Weakly structured"
"ANAPC5",-1.5807,0.000503516257720206,0.00940421510512843,0.047,0.201,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0589172802786056,1.81890545445845e-10,9.74018987469909,"Weakly structured"
"LCN2",-1.5807,0.000181068071151279,0.00421629937109406,0.116,0.302,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.226554440528639,1.57596173838856e-128,127.802454330634,"Weakly structured"
"ELOC",-1.5787,0.000247287623412922,0.00543366064680599,0.128,0.301,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.149176292314013,6.65800521810424e-57,56.1766558688079,"Weakly structured"
"DBNDD2",-1.5777,0.00372717394907578,0.0401302509939121,0.058,0.177,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0862485854390383,2.32672741890238e-20,19.6332544922614,"Weakly structured"
"IGHG3",1.5775,3.06731089600701e-06,0.000196417444162163,0.547,0.348,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.414959208013068,0,426.146088624833,"Spatially structured"
"TRBC2",1.5749,6.46953136567289e-05,0.00195532455825763,0.337,0.183,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.151140565701108,2.09158486033406e-58,57.6795245104153,"Weakly structured"
"MMRN2",1.5737,0.00296768221487416,0.0342851431138491,0.093,0.034,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0119438132460554,0.0980086449952775,1.00873561504061,"Not structured"
"GIMAP5",1.5602,0.000118664766785851,0.00309137002025869,0.151,0.054,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0413743172993554,5.06258496937207e-06,5.29562767460794,"Weakly structured"
"PLAC9",1.5582,9.06713530103303e-05,0.00258053549123051,0.163,0.06,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.053337274778229,6.42876871370355e-09,8.19187219846765,"Weakly structured"
"VDAC2",-1.5542,1.01164779542936e-05,0.000492903395979578,0.14,0.367,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.163824512845115,3.41250905598901e-68,67.4669261874352,"Weakly structured"
"MRPL23",-1.5511,0.000272248198340985,0.00592404150030809,0.035,0.195,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0819672362046596,1.42227727630895e-18,17.8470157286188,"Weakly structured"
"CNP",-1.5449,0.00237592986717515,0.029339133965875,0.047,0.172,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0374833948462812,3.22443656013205e-05,4.49154616326242,"Weakly structured"
"TCEA1",-1.543,0.00263712730968573,0.0315124977277904,0.047,0.17,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0383582720299829,2.1695724375295e-05,4.66362584509957,"Weakly structured"
"SLC52A2",-1.5427,0.00115847371538474,0.0178464904430276,0.058,0.2,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0984459372081332,6.16805555682162e-26,25.2098517231684,"Weakly structured"
"LTB",1.5413,0.000151549903642026,0.00367201320581287,0.186,0.076,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.110155039007357,4.58104504174398e-32,31.3390354381334,"Weakly structured"
"HDAC2",-1.5381,0.00108451425670424,0.0169680110145786,0.07,0.215,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.10595805780656,9.89697049025548e-30,29.0044977246666,"Weakly structured"
"TIMM17B",-1.5363,0.000232656286016284,0.00515003359045922,0.081,0.258,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0862088246840277,2.47064332611707e-20,19.6071899469006,"Weakly structured"
"TNXB",1.5357,0.000133985921728554,0.00338126758524106,0.233,0.107,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0840859051941806,1.78446799632155e-19,18.7484912365262,"Weakly structured"
"POLR2E",-1.5293,0.000575035053348988,0.0104993671146103,0.093,0.254,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0350683381584801,9.23921683945968e-05,4.03436484011278,"Weakly structured"
"NME1",-1.5248,4.92060316086093e-07,4.28283566379789e-05,0.163,0.437,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.173797763400769,1.79422988192992e-76,75.74612191466,"Weakly structured"
"INMT",1.5247,9.34803000386194e-10,2.39443111384635e-07,0.465,0.211,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.19395990840266,8.32553050609415e-95,94.0795880835239,"Weakly structured"
"DAZAP1",-1.5233,0.000734292917073717,0.0127148346141594,0.105,0.261,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.083237623734827,4.36372466887864e-19,18.36014265922,"Weakly structured"
"SPINK1",-1.5232,1.44946598311884e-09,3.41959540491063e-07,0.43,0.67,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.326926309696127,3.87992039351065e-265,264.411177184976,"Spatially structured"
"IGHG4",1.5185,8.67767870582255e-11,3.2414745665708e-08,0.895,0.623,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.45008919152874,0,500.481043228249,"Spatially structured"
"GPRC5A",-1.5149,6.51271181825214e-06,0.000349978817472718,0.14,0.376,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.29243699156963,1.17460054148067e-212,211.930109803287,"Weakly structured"
"TPD52",-1.5147,0.00095015327736697,0.0152966083561576,0.081,0.232,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.122718373879638,3.38717985869493e-39,38.4701617417773,"Weakly structured"
"ST14",-1.5128,1.12048229084484e-06,8.23370798149511e-05,0.151,0.415,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.279980761182163,4.23935116586439e-195,194.372700607239,"Weakly structured"
"NOX1",-1.5126,0.00497105787685857,0.0489705076509212,0.035,0.142,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.128794955799376,5.39387601203317e-43,42.2680990408102,"Weakly structured"
"MBOAT7",-1.5123,0.00152121837640834,0.0216147495442848,0.058,0.195,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0929389675417488,2.49677037237922e-23,22.6026213978146,"Weakly structured"
"SKIL",-1.5054,0.00409108522830772,0.0427465956547537,0.07,0.19,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.073194063713745,3.46539479611487e-15,14.4602472811078,"Weakly structured"
"FABP5",-1.5043,3.72538453740249e-05,0.00129449892937261,0.163,0.373,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.283415658283661,7.11813106509276e-200,199.147634019659,"Weakly structured"
"FAM192A",-1.5034,0.00148453158442438,0.0213430312404752,0.035,0.164,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0298107422200247,0.000728348431806053,3.13766081050875,"Weakly structured"
"CD2",1.4999,0.00115611048783368,0.0178464904430276,0.151,0.064,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0668185841416558,5.36892293533207e-13,12.2701128297861,"Weakly structured"
"MT-ND4L",1.4995,7.46723798276299e-09,1.42433592586107e-06,0.64,0.454,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.342850391757657,1.6346416389527e-291,290.786577442566,"Spatially structured"
"TGFBI",-1.4969,9.92586405289168e-15,8.89853712341739e-12,0.698,0.872,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.511335419064885,0,644.668567978812,"Spatially structured"
"AC008760.2",1.4946,2.66214773353805e-06,0.000174205506796851,0.256,0.101,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0564127068612368,9.37185242972047e-10,9.02817455847271,"Weakly structured"
"AREG",-1.4926,0.000195472373298963,0.00447043323118675,0.116,0.299,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.304069542584735,8.77016772939743e-230,229.056992100676,"Spatially structured"
"CD320",-1.4796,0.000535418114102358,0.00993793663132016,0.058,0.216,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.121180433203745,2.8419846591402e-38,37.5463782706973,"Weakly structured"
"LBR",-1.4763,0.000783537669680512,0.0131790154009114,0.093,0.249,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0892120243728415,1.22163723056365e-21,20.91305774021,"Weakly structured"
"BECN1",-1.475,0.00158477216588378,0.0221300349955578,0.07,0.209,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0472222443995793,2.47523882574136e-07,6.60638289139803,"Weakly structured"
"SNHG17",-1.4742,0.00125288415900806,0.0189092701776216,0.047,0.183,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.11864445219099,8.76885994914142e-37,36.0570568661529,"Weakly structured"
"ABTB1",1.4734,0.00213803593326121,0.0272910653947243,0.151,0.068,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0336020316493949,0.00016576162224381,3.78051601164476,"Weakly structured"
"ATG4B",-1.4709,0.00413564044219488,0.043111647167764,0.047,0.162,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0409705280867862,6.36613859011122e-06,5.19612391107075,"Weakly structured"
