from	to	source	database
GAL	LPAR3	ppi_lr_go	ppi_prediction_go
GAL	GPR55	ppi_lr_go	ppi_prediction_go
GDF1	ACVR1B	ppi_lr_go	ppi_prediction_go
GDF1	ACVR2B	ppi_lr_go	ppi_prediction_go
GDF1	ACVR1C	ppi_lr_go	ppi_prediction_go
GDF1	TSKU	ppi_lr_go	ppi_prediction_go
GRN	CLEC4M	ppi_lr_go	ppi_prediction_go
NTS	PTGER1	ppi_lr_go	ppi_prediction_go
NTS	ADRA1A	ppi_lr_go	ppi_prediction_go
NTS	ADRA1B	ppi_lr_go	ppi_prediction_go
NTS	CASR	ppi_lr_go	ppi_prediction_go
NTS	P2RY2	ppi_lr_go	ppi_prediction_go
NTS	GRM5	ppi_lr_go	ppi_prediction_go
NTS	PTGFR	ppi_lr_go	ppi_prediction_go
NTS	LPAR6	ppi_lr_go	ppi_prediction_go
NTS	GPR4	ppi_lr_go	ppi_prediction_go
NTS	P2RY1	ppi_lr_go	ppi_prediction_go
NTS	GRM1	ppi_lr_go	ppi_prediction_go
NTS	GPR17	ppi_lr_go	ppi_prediction_go
NTS	P2RY6	ppi_lr_go	ppi_prediction_go
NTS	LTB4R	ppi_lr_go	ppi_prediction_go
NTS	GPR68	ppi_lr_go	ppi_prediction_go
NTS	GPRC6A	ppi_lr_go	ppi_prediction_go
NTS	GPR65	ppi_lr_go	ppi_prediction_go
NTS	LPAR5	ppi_lr_go	ppi_prediction_go
NTS	LTB4R2	ppi_lr_go	ppi_prediction_go
NTS	CYSLTR2	ppi_lr_go	ppi_prediction_go
NTS	LPAR3	ppi_lr_go	ppi_prediction_go
NTS	OPN4	ppi_lr_go	ppi_prediction_go
NTS	GPR132	ppi_lr_go	ppi_prediction_go
NTS	CYSLTR1	ppi_lr_go	ppi_prediction_go
ADM	PTGER4	ppi_lr_go	ppi_prediction_go
ADM	PTGER2	ppi_lr_go	ppi_prediction_go
ADM	PTGIR	ppi_lr_go	ppi_prediction_go
ADM	GPR15	ppi_lr_go	ppi_prediction_go
ADM	PTGDR	ppi_lr_go	ppi_prediction_go
ADM	GPR176	ppi_lr_go	ppi_prediction_go
ADM	GPR150	ppi_lr_go	ppi_prediction_go
ADM	GPBAR1	ppi_lr_go	ppi_prediction_go
ADM	TAAR1	ppi_lr_go	ppi_prediction_go
ADM	GPR20	ppi_lr_go	ppi_prediction_go
ADM	GPR84	ppi_lr_go	ppi_prediction_go
ADM	GPR27	ppi_lr_go	ppi_prediction_go
ADM	GPR83	ppi_lr_go	ppi_prediction_go
ADM	GPR45	ppi_lr_go	ppi_prediction_go
THBS4	FKBP1B	ppi_lr_go	ppi_prediction_go
THBS4	LRP1	ppi_lr_go	ppi_prediction_go
WNT5A	DAB2	ppi_lr_go	ppi_prediction_go
WNT5A	SCARB2	ppi_lr_go	ppi_prediction_go
WNT5A	PTPRK	ppi_lr_go	ppi_prediction_go
WNT5A	SFRP1	ppi_lr_go	ppi_prediction_go
WNT5A	FRZB	ppi_lr_go	ppi_prediction_go
WNT5A	ANTXR1	ppi_lr_go	ppi_prediction_go
CXCL5	PTGER3	ppi_lr_go	ppi_prediction_go
CXCL5	HCAR3	ppi_lr_go	ppi_prediction_go
CXCL5	P2RY4	ppi_lr_go	ppi_prediction_go
CXCL5	TAS2R38	ppi_lr_go	ppi_prediction_go
CXCL5	TAS2R39	ppi_lr_go	ppi_prediction_go
CXCL5	TAS2R40	ppi_lr_go	ppi_prediction_go
CXCL5	TAS2R41	ppi_lr_go	ppi_prediction_go
CXCL5	TAS2R31	ppi_lr_go	ppi_prediction_go
CXCL5	TAS2R46	ppi_lr_go	ppi_prediction_go
CXCL5	TAS2R60	ppi_lr_go	ppi_prediction_go
CXCL5	GPR17	ppi_lr_go	ppi_prediction_go
CXCL5	GPR18	ppi_lr_go	ppi_prediction_go
CXCL5	GRM2	ppi_lr_go	ppi_prediction_go
CXCL5	GRM7	ppi_lr_go	ppi_prediction_go
CXCL5	GRM3	ppi_lr_go	ppi_prediction_go
CXCL5	HCAR2	ppi_lr_go	ppi_prediction_go
CXCL5	OXGR1	ppi_lr_go	ppi_prediction_go
CXCL5	S1PR3	ppi_lr_go	ppi_prediction_go
CXCL5	GPER1	ppi_lr_go	ppi_prediction_go
CXCL5	P2RY13	ppi_lr_go	ppi_prediction_go
CXCL5	SUCNR1	ppi_lr_go	ppi_prediction_go
CXCL5	HCAR1	ppi_lr_go	ppi_prediction_go
CXCL5	LPAR5	ppi_lr_go	ppi_prediction_go
CXCL5	S1PR5	ppi_lr_go	ppi_prediction_go
CXCL5	P2RY12	ppi_lr_go	ppi_prediction_go
CXCL5	TAS2R16	ppi_lr_go	ppi_prediction_go
CXCL5	TAS2R14	ppi_lr_go	ppi_prediction_go
CXCL5	TAS2R13	ppi_lr_go	ppi_prediction_go
CXCL5	TAS2R10	ppi_lr_go	ppi_prediction_go
CXCL5	TAS2R7	ppi_lr_go	ppi_prediction_go
CXCL5	TAS2R4	ppi_lr_go	ppi_prediction_go
CXCL5	TAS2R3	ppi_lr_go	ppi_prediction_go
CXCL5	TAS2R1	ppi_lr_go	ppi_prediction_go
CXCL5	GABBR1	ppi_lr_go	ppi_prediction_go
CXCL5	LPAR3	ppi_lr_go	ppi_prediction_go
CXCL5	GPR55	ppi_lr_go	ppi_prediction_go
NAMPT	CUL5	ppi_lr_go	ppi_prediction_go
XCL1	GRM1	ppi_lr_go	ppi_prediction_go
XCL1	GPR17	ppi_lr_go	ppi_prediction_go
XCL1	P2RY6	ppi_lr_go	ppi_prediction_go
XCL1	LTB4R	ppi_lr_go	ppi_prediction_go
XCL1	GPR68	ppi_lr_go	ppi_prediction_go
XCL1	GPRC6A	ppi_lr_go	ppi_prediction_go
XCL1	GPR65	ppi_lr_go	ppi_prediction_go
XCL1	LPAR5	ppi_lr_go	ppi_prediction_go
XCL1	LTB4R2	ppi_lr_go	ppi_prediction_go
XCL1	CYSLTR2	ppi_lr_go	ppi_prediction_go
XCL1	LPAR3	ppi_lr_go	ppi_prediction_go
XCL1	OPN4	ppi_lr_go	ppi_prediction_go
XCL1	GPR132	ppi_lr_go	ppi_prediction_go
XCL1	CYSLTR1	ppi_lr_go	ppi_prediction_go
CXCL12	HCAR3	ppi_lr_go	ppi_prediction_go
CXCL12	P2RY4	ppi_lr_go	ppi_prediction_go
CXCL12	TAS2R38	ppi_lr_go	ppi_prediction_go
CXCL12	TAS2R39	ppi_lr_go	ppi_prediction_go
CXCL12	TAS2R40	ppi_lr_go	ppi_prediction_go
CXCL12	TAS2R41	ppi_lr_go	ppi_prediction_go
CXCL12	TAS2R31	ppi_lr_go	ppi_prediction_go
CXCL12	TAS2R46	ppi_lr_go	ppi_prediction_go
CXCL12	TAS2R60	ppi_lr_go	ppi_prediction_go
CXCL12	GPR17	ppi_lr_go	ppi_prediction_go
CXCL12	GPR18	ppi_lr_go	ppi_prediction_go
CXCL12	GRM2	ppi_lr_go	ppi_prediction_go
CXCL12	GRM7	ppi_lr_go	ppi_prediction_go
CXCL12	GRM3	ppi_lr_go	ppi_prediction_go
CXCL12	HCAR2	ppi_lr_go	ppi_prediction_go
CXCL12	OXGR1	ppi_lr_go	ppi_prediction_go
CXCL12	S1PR3	ppi_lr_go	ppi_prediction_go
CXCL12	GPER1	ppi_lr_go	ppi_prediction_go
CXCL12	P2RY13	ppi_lr_go	ppi_prediction_go
CXCL12	SUCNR1	ppi_lr_go	ppi_prediction_go
CXCL12	HCAR1	ppi_lr_go	ppi_prediction_go
CXCL12	LPAR5	ppi_lr_go	ppi_prediction_go
CXCL12	S1PR5	ppi_lr_go	ppi_prediction_go
CXCL12	P2RY12	ppi_lr_go	ppi_prediction_go
CXCL12	TAS2R16	ppi_lr_go	ppi_prediction_go
CXCL12	TAS2R14	ppi_lr_go	ppi_prediction_go
CXCL12	TAS2R13	ppi_lr_go	ppi_prediction_go
CXCL12	TAS2R10	ppi_lr_go	ppi_prediction_go
CXCL12	TAS2R7	ppi_lr_go	ppi_prediction_go
CXCL12	TAS2R4	ppi_lr_go	ppi_prediction_go
CXCL12	TAS2R3	ppi_lr_go	ppi_prediction_go
CXCL12	TAS2R1	ppi_lr_go	ppi_prediction_go
CXCL12	GABBR1	ppi_lr_go	ppi_prediction_go
CXCL12	LPAR3	ppi_lr_go	ppi_prediction_go
CXCL12	GPR55	ppi_lr_go	ppi_prediction_go
INSL3	PTGDR	ppi_lr_go	ppi_prediction_go
INSL3	GPR176	ppi_lr_go	ppi_prediction_go
INSL3	GPR150	ppi_lr_go	ppi_prediction_go
INSL3	GPBAR1	ppi_lr_go	ppi_prediction_go
INSL3	TAAR1	ppi_lr_go	ppi_prediction_go
INSL3	GPR20	ppi_lr_go	ppi_prediction_go
INSL3	GPR84	ppi_lr_go	ppi_prediction_go
INSL3	GPR27	ppi_lr_go	ppi_prediction_go
INSL3	GPR83	ppi_lr_go	ppi_prediction_go
INSL3	GPR45	ppi_lr_go	ppi_prediction_go
EFNA5	EFNB3	ppi_lr_go	ppi_prediction_go
EFNA5	EPHA10	ppi_lr_go	ppi_prediction_go
COPA	SPHK1	ppi_lr_go	ppi_prediction_go
FGF8	FGFRL1	ppi_lr_go	ppi_prediction_go
WNT3	ROR1	ppi_lr_go	ppi_prediction_go
WNT3	PTPRO	ppi_lr_go	ppi_prediction_go
WNT3	SFRP4	ppi_lr_go	ppi_prediction_go
WNT3	SFRP1	ppi_lr_go	ppi_prediction_go
WNT3	FRZB	ppi_lr_go	ppi_prediction_go
WNT3A	PTPRO	ppi_lr_go	ppi_prediction_go
WNT3A	SFRP4	ppi_lr_go	ppi_prediction_go
WNT3A	SFRP1	ppi_lr_go	ppi_prediction_go
WNT3A	FRZB	ppi_lr_go	ppi_prediction_go
PROK1	GRM1	ppi_lr_go	ppi_prediction_go
PROK1	GPR17	ppi_lr_go	ppi_prediction_go
PROK1	P2RY6	ppi_lr_go	ppi_prediction_go
PROK1	LTB4R	ppi_lr_go	ppi_prediction_go
PROK1	GPR68	ppi_lr_go	ppi_prediction_go
PROK1	GPRC6A	ppi_lr_go	ppi_prediction_go
PROK1	GPR65	ppi_lr_go	ppi_prediction_go
PROK1	LPAR5	ppi_lr_go	ppi_prediction_go
PROK1	LTB4R2	ppi_lr_go	ppi_prediction_go
PROK1	CYSLTR2	ppi_lr_go	ppi_prediction_go
PROK1	LPAR3	ppi_lr_go	ppi_prediction_go
PROK1	OPN4	ppi_lr_go	ppi_prediction_go
PROK1	GPR132	ppi_lr_go	ppi_prediction_go
PROK1	CYSLTR1	ppi_lr_go	ppi_prediction_go
SST	GPR17	ppi_lr_go	ppi_prediction_go
SST	GPR18	ppi_lr_go	ppi_prediction_go
SST	GRM2	ppi_lr_go	ppi_prediction_go
SST	GRM7	ppi_lr_go	ppi_prediction_go
SST	GRM3	ppi_lr_go	ppi_prediction_go
SST	HCAR2	ppi_lr_go	ppi_prediction_go
SST	OXGR1	ppi_lr_go	ppi_prediction_go
SST	S1PR3	ppi_lr_go	ppi_prediction_go
SST	GPER1	ppi_lr_go	ppi_prediction_go
SST	P2RY13	ppi_lr_go	ppi_prediction_go
SST	SUCNR1	ppi_lr_go	ppi_prediction_go
SST	HCAR1	ppi_lr_go	ppi_prediction_go
SST	LPAR5	ppi_lr_go	ppi_prediction_go
SST	S1PR5	ppi_lr_go	ppi_prediction_go
SST	P2RY12	ppi_lr_go	ppi_prediction_go
SST	TAS2R16	ppi_lr_go	ppi_prediction_go
SST	TAS2R14	ppi_lr_go	ppi_prediction_go
SST	TAS2R13	ppi_lr_go	ppi_prediction_go
SST	TAS2R10	ppi_lr_go	ppi_prediction_go
SST	TAS2R7	ppi_lr_go	ppi_prediction_go
SST	TAS2R4	ppi_lr_go	ppi_prediction_go
SST	TAS2R3	ppi_lr_go	ppi_prediction_go
SST	TAS2R1	ppi_lr_go	ppi_prediction_go
SST	GABBR1	ppi_lr_go	ppi_prediction_go
SST	LPAR3	ppi_lr_go	ppi_prediction_go
SST	GPR55	ppi_lr_go	ppi_prediction_go
CCL20	GPR17	ppi_lr_go	ppi_prediction_go
CCL20	GPR18	ppi_lr_go	ppi_prediction_go
CCL20	GRM2	ppi_lr_go	ppi_prediction_go
CCL20	GRM7	ppi_lr_go	ppi_prediction_go
CCL20	GRM3	ppi_lr_go	ppi_prediction_go
CCL20	HCAR2	ppi_lr_go	ppi_prediction_go
CCL20	OXGR1	ppi_lr_go	ppi_prediction_go
CCL20	S1PR3	ppi_lr_go	ppi_prediction_go
CCL20	GPER1	ppi_lr_go	ppi_prediction_go
CCL20	P2RY13	ppi_lr_go	ppi_prediction_go
CCL20	SUCNR1	ppi_lr_go	ppi_prediction_go
CCL20	HCAR1	ppi_lr_go	ppi_prediction_go
CCL20	LPAR5	ppi_lr_go	ppi_prediction_go
CCL20	S1PR5	ppi_lr_go	ppi_prediction_go
CCL20	P2RY12	ppi_lr_go	ppi_prediction_go
CCL20	TAS2R16	ppi_lr_go	ppi_prediction_go
CCL20	TAS2R14	ppi_lr_go	ppi_prediction_go
CCL20	TAS2R13	ppi_lr_go	ppi_prediction_go
CCL20	TAS2R10	ppi_lr_go	ppi_prediction_go
CCL20	TAS2R7	ppi_lr_go	ppi_prediction_go
CCL20	TAS2R4	ppi_lr_go	ppi_prediction_go
CCL20	TAS2R3	ppi_lr_go	ppi_prediction_go
CCL20	TAS2R1	ppi_lr_go	ppi_prediction_go
CCL20	GABBR1	ppi_lr_go	ppi_prediction_go
CCL20	LPAR3	ppi_lr_go	ppi_prediction_go
CCL20	GPR55	ppi_lr_go	ppi_prediction_go
CXCL6	GPR17	ppi_lr_go	ppi_prediction_go
CXCL6	GPR18	ppi_lr_go	ppi_prediction_go
CXCL6	GRM2	ppi_lr_go	ppi_prediction_go
CXCL6	GRM7	ppi_lr_go	ppi_prediction_go
CXCL6	GRM3	ppi_lr_go	ppi_prediction_go
CXCL6	HCAR2	ppi_lr_go	ppi_prediction_go
CXCL6	OXGR1	ppi_lr_go	ppi_prediction_go
CXCL6	S1PR3	ppi_lr_go	ppi_prediction_go
CXCL6	GPER1	ppi_lr_go	ppi_prediction_go
CXCL6	P2RY13	ppi_lr_go	ppi_prediction_go
CXCL6	SUCNR1	ppi_lr_go	ppi_prediction_go
CXCL6	HCAR1	ppi_lr_go	ppi_prediction_go
CXCL6	LPAR5	ppi_lr_go	ppi_prediction_go
CXCL6	S1PR5	ppi_lr_go	ppi_prediction_go
CXCL6	P2RY12	ppi_lr_go	ppi_prediction_go
CXCL6	TAS2R16	ppi_lr_go	ppi_prediction_go
CXCL6	TAS2R14	ppi_lr_go	ppi_prediction_go
CXCL6	TAS2R13	ppi_lr_go	ppi_prediction_go
CXCL6	TAS2R10	ppi_lr_go	ppi_prediction_go
CXCL6	TAS2R7	ppi_lr_go	ppi_prediction_go
CXCL6	TAS2R4	ppi_lr_go	ppi_prediction_go
CXCL6	TAS2R3	ppi_lr_go	ppi_prediction_go
CXCL6	TAS2R1	ppi_lr_go	ppi_prediction_go
CXCL6	GABBR1	ppi_lr_go	ppi_prediction_go
CXCL6	LPAR3	ppi_lr_go	ppi_prediction_go
CXCL6	GPR55	ppi_lr_go	ppi_prediction_go
QRFP	GRM1	ppi_lr_go	ppi_prediction_go
QRFP	GPR17	ppi_lr_go	ppi_prediction_go
QRFP	P2RY6	ppi_lr_go	ppi_prediction_go
QRFP	LTB4R	ppi_lr_go	ppi_prediction_go
QRFP	GPR68	ppi_lr_go	ppi_prediction_go
QRFP	GPRC6A	ppi_lr_go	ppi_prediction_go
QRFP	GPR65	ppi_lr_go	ppi_prediction_go
QRFP	LPAR5	ppi_lr_go	ppi_prediction_go
QRFP	LTB4R2	ppi_lr_go	ppi_prediction_go
QRFP	CYSLTR2	ppi_lr_go	ppi_prediction_go
QRFP	LPAR3	ppi_lr_go	ppi_prediction_go
QRFP	OPN4	ppi_lr_go	ppi_prediction_go
QRFP	GPR132	ppi_lr_go	ppi_prediction_go
QRFP	CYSLTR1	ppi_lr_go	ppi_prediction_go
CXCL9	GPR17	ppi_lr_go	ppi_prediction_go
CXCL9	GPR18	ppi_lr_go	ppi_prediction_go
CXCL9	GRM2	ppi_lr_go	ppi_prediction_go
CXCL9	GRM7	ppi_lr_go	ppi_prediction_go
CXCL9	GRM3	ppi_lr_go	ppi_prediction_go
CXCL9	HCAR2	ppi_lr_go	ppi_prediction_go
CXCL9	OXGR1	ppi_lr_go	ppi_prediction_go
CXCL9	S1PR3	ppi_lr_go	ppi_prediction_go
CXCL9	GPER1	ppi_lr_go	ppi_prediction_go
CXCL9	P2RY13	ppi_lr_go	ppi_prediction_go
CXCL9	SUCNR1	ppi_lr_go	ppi_prediction_go
CXCL9	HCAR1	ppi_lr_go	ppi_prediction_go
CXCL9	LPAR5	ppi_lr_go	ppi_prediction_go
CXCL9	S1PR5	ppi_lr_go	ppi_prediction_go
CXCL9	P2RY12	ppi_lr_go	ppi_prediction_go
CXCL9	TAS2R16	ppi_lr_go	ppi_prediction_go
CXCL9	TAS2R14	ppi_lr_go	ppi_prediction_go
CXCL9	TAS2R13	ppi_lr_go	ppi_prediction_go
CXCL9	TAS2R10	ppi_lr_go	ppi_prediction_go
CXCL9	TAS2R7	ppi_lr_go	ppi_prediction_go
CXCL9	TAS2R4	ppi_lr_go	ppi_prediction_go
CXCL9	TAS2R3	ppi_lr_go	ppi_prediction_go
CXCL9	TAS2R1	ppi_lr_go	ppi_prediction_go
CXCL9	GABBR1	ppi_lr_go	ppi_prediction_go
CXCL9	LPAR3	ppi_lr_go	ppi_prediction_go
CXCL9	GPR55	ppi_lr_go	ppi_prediction_go
PNOC	GPR18	ppi_lr_go	ppi_prediction_go
PNOC	GRM2	ppi_lr_go	ppi_prediction_go
PNOC	GRM7	ppi_lr_go	ppi_prediction_go
PNOC	GRM3	ppi_lr_go	ppi_prediction_go
PNOC	HCAR2	ppi_lr_go	ppi_prediction_go
PNOC	OXGR1	ppi_lr_go	ppi_prediction_go
PNOC	S1PR3	ppi_lr_go	ppi_prediction_go
PNOC	GPER1	ppi_lr_go	ppi_prediction_go
PNOC	P2RY13	ppi_lr_go	ppi_prediction_go
PNOC	SUCNR1	ppi_lr_go	ppi_prediction_go
PNOC	HCAR1	ppi_lr_go	ppi_prediction_go
PNOC	LPAR5	ppi_lr_go	ppi_prediction_go
PNOC	S1PR5	ppi_lr_go	ppi_prediction_go
PNOC	P2RY12	ppi_lr_go	ppi_prediction_go
PNOC	TAS2R16	ppi_lr_go	ppi_prediction_go
PNOC	TAS2R14	ppi_lr_go	ppi_prediction_go
PNOC	TAS2R13	ppi_lr_go	ppi_prediction_go
PNOC	TAS2R10	ppi_lr_go	ppi_prediction_go
PNOC	TAS2R7	ppi_lr_go	ppi_prediction_go
PNOC	TAS2R4	ppi_lr_go	ppi_prediction_go
PNOC	TAS2R3	ppi_lr_go	ppi_prediction_go
PNOC	TAS2R1	ppi_lr_go	ppi_prediction_go
PNOC	GABBR1	ppi_lr_go	ppi_prediction_go
PNOC	LPAR3	ppi_lr_go	ppi_prediction_go
PNOC	GPR55	ppi_lr_go	ppi_prediction_go
EBI3	IL12RB2	ppi_lr_go	ppi_prediction_go
SHH	DERL1	ppi_lr_go	ppi_prediction_go
UTS2B	GPR65	ppi_lr_go	ppi_prediction_go
UTS2B	LPAR5	ppi_lr_go	ppi_prediction_go
UTS2B	LTB4R2	ppi_lr_go	ppi_prediction_go
UTS2B	CYSLTR2	ppi_lr_go	ppi_prediction_go
UTS2B	LPAR3	ppi_lr_go	ppi_prediction_go
UTS2B	OPN4	ppi_lr_go	ppi_prediction_go
UTS2B	GPR132	ppi_lr_go	ppi_prediction_go
UTS2B	CYSLTR1	ppi_lr_go	ppi_prediction_go
ADM2	GPR150	ppi_lr_go	ppi_prediction_go
ADM2	GPBAR1	ppi_lr_go	ppi_prediction_go
ADM2	TAAR1	ppi_lr_go	ppi_prediction_go
ADM2	GPR20	ppi_lr_go	ppi_prediction_go
ADM2	GPR84	ppi_lr_go	ppi_prediction_go
ADM2	GPR27	ppi_lr_go	ppi_prediction_go
ADM2	GPR83	ppi_lr_go	ppi_prediction_go
ADM2	GPR45	ppi_lr_go	ppi_prediction_go
RLN3	OXGR1	ppi_lr_go	ppi_prediction_go
RLN3	TAAR1	ppi_lr_go	ppi_prediction_go
RLN3	S1PR3	ppi_lr_go	ppi_prediction_go
RLN3	GPER1	ppi_lr_go	ppi_prediction_go
RLN3	GPR20	ppi_lr_go	ppi_prediction_go
RLN3	P2RY13	ppi_lr_go	ppi_prediction_go
RLN3	SUCNR1	ppi_lr_go	ppi_prediction_go
RLN3	HCAR1	ppi_lr_go	ppi_prediction_go
RLN3	LPAR5	ppi_lr_go	ppi_prediction_go
RLN3	S1PR5	ppi_lr_go	ppi_prediction_go
RLN3	P2RY12	ppi_lr_go	ppi_prediction_go
RLN3	GPR84	ppi_lr_go	ppi_prediction_go
RLN3	GPR27	ppi_lr_go	ppi_prediction_go
RLN3	GPR83	ppi_lr_go	ppi_prediction_go
RLN3	TAS2R16	ppi_lr_go	ppi_prediction_go
RLN3	TAS2R14	ppi_lr_go	ppi_prediction_go
RLN3	TAS2R13	ppi_lr_go	ppi_prediction_go
RLN3	TAS2R10	ppi_lr_go	ppi_prediction_go
RLN3	TAS2R7	ppi_lr_go	ppi_prediction_go
RLN3	TAS2R4	ppi_lr_go	ppi_prediction_go
RLN3	TAS2R3	ppi_lr_go	ppi_prediction_go
RLN3	TAS2R1	ppi_lr_go	ppi_prediction_go
RLN3	GABBR1	ppi_lr_go	ppi_prediction_go
RLN3	LPAR3	ppi_lr_go	ppi_prediction_go
RLN3	GPR55	ppi_lr_go	ppi_prediction_go
RLN3	GPR45	ppi_lr_go	ppi_prediction_go
WNT8B	FZD1	ppi_lr_go	ppi_prediction_go
SCGB3A1	NOTCH3	ppi_lr_go	ppi_prediction_go
GPHA2	INPP5K	ppi_lr_go	ppi_prediction_go
CCL19	P2RY13	ppi_lr_go	ppi_prediction_go
CCL19	SUCNR1	ppi_lr_go	ppi_prediction_go
CCL19	HCAR1	ppi_lr_go	ppi_prediction_go
CCL19	LPAR5	ppi_lr_go	ppi_prediction_go
CCL19	S1PR5	ppi_lr_go	ppi_prediction_go
CCL19	P2RY12	ppi_lr_go	ppi_prediction_go
CCL19	TAS2R16	ppi_lr_go	ppi_prediction_go
CCL19	TAS2R14	ppi_lr_go	ppi_prediction_go
CCL19	TAS2R13	ppi_lr_go	ppi_prediction_go
CCL19	TAS2R10	ppi_lr_go	ppi_prediction_go
CCL19	TAS2R7	ppi_lr_go	ppi_prediction_go
CCL19	TAS2R4	ppi_lr_go	ppi_prediction_go
CCL19	TAS2R3	ppi_lr_go	ppi_prediction_go
CCL19	TAS2R1	ppi_lr_go	ppi_prediction_go
CCL19	GABBR1	ppi_lr_go	ppi_prediction_go
CCL19	LPAR3	ppi_lr_go	ppi_prediction_go
CCL19	GPR55	ppi_lr_go	ppi_prediction_go
WNT8A	FZD1	ppi_lr_go	ppi_prediction_go
CXCL16	TAS2R16	ppi_lr_go	ppi_prediction_go
CXCL16	TAS2R14	ppi_lr_go	ppi_prediction_go
CXCL16	TAS2R13	ppi_lr_go	ppi_prediction_go
CXCL16	TAS2R10	ppi_lr_go	ppi_prediction_go
CXCL16	TAS2R7	ppi_lr_go	ppi_prediction_go
CXCL16	TAS2R4	ppi_lr_go	ppi_prediction_go
CXCL16	TAS2R3	ppi_lr_go	ppi_prediction_go
CXCL16	TAS2R1	ppi_lr_go	ppi_prediction_go
CXCL16	GABBR1	ppi_lr_go	ppi_prediction_go
CXCL16	LPAR3	ppi_lr_go	ppi_prediction_go
CXCL16	GPR55	ppi_lr_go	ppi_prediction_go
CCL28	TAS2R16	ppi_lr_go	ppi_prediction_go
CCL28	TAS2R14	ppi_lr_go	ppi_prediction_go
CCL28	TAS2R13	ppi_lr_go	ppi_prediction_go
CCL28	TAS2R10	ppi_lr_go	ppi_prediction_go
CCL28	TAS2R7	ppi_lr_go	ppi_prediction_go
CCL28	TAS2R4	ppi_lr_go	ppi_prediction_go
CCL28	TAS2R3	ppi_lr_go	ppi_prediction_go
CCL28	TAS2R1	ppi_lr_go	ppi_prediction_go
CCL28	GABBR1	ppi_lr_go	ppi_prediction_go
CCL28	LPAR3	ppi_lr_go	ppi_prediction_go
CCL28	GPR55	ppi_lr_go	ppi_prediction_go
XCL2	LPAR3	ppi_lr_go	ppi_prediction_go
XCL2	OPN4	ppi_lr_go	ppi_prediction_go
XCL2	GPR132	ppi_lr_go	ppi_prediction_go
XCL2	CYSLTR1	ppi_lr_go	ppi_prediction_go
GHRL	LPAR3	ppi_lr_go	ppi_prediction_go
GHRL	OPN4	ppi_lr_go	ppi_prediction_go
GHRL	GPR132	ppi_lr_go	ppi_prediction_go
GHRL	CYSLTR1	ppi_lr_go	ppi_prediction_go
APLN	GPR55	ppi_lr_go	ppi_prediction_go
WNT2	FZD9	ppi_lr_go	ppi_prediction_go
LEP	CD33	ppi_lr_go	ppi_prediction_go
SFRP2	DCC	ppi_lr_go	ppi_prediction_go
IL24	RARG	ppi_lr_go	ppi_prediction_go
TGFB1	TLR2	ppi_lr_go	ppi_prediction_go
MIF	EGFR	ppi_lr_go	ppi_prediction_go
WNT3	DLG1	ppi_lr_go	ppi_prediction_go
TGFB1	FCN1	ppi_lr_go	ppi_prediction_go
IL16	KCNJ4	ppi_lr_go	ppi_prediction_go
IL16	KCNJ2	ppi_lr_go	ppi_prediction_go
NAMPT	ANXA6	ppi_lr_go	ppi_prediction_go
FAM3D	PKD2	ppi_lr_go	ppi_prediction_go
ADM2	RHO	ppi_lr_go	ppi_prediction_go
BDNF	RHO	ppi_lr_go	ppi_prediction_go
GDF15	NLGN3	ppi_lr_go	ppi_prediction_go
JAG2	ROR1	ppi_lr_go	ppi_prediction_go
JAG2	UNC5B	ppi_lr_go	ppi_prediction_go
JAG2	SEC63	ppi_lr_go	ppi_prediction_go
APOA1	RYR1	ppi_lr_go	ppi_prediction_go
GMFB	EGFR	ppi_lr_go	ppi_prediction_go
HMGB1	FAS	ppi_lr_go	ppi_prediction_go
FBRS	NRP1	ppi_lr_go	ppi_prediction_go
NENF	SEC63	ppi_lr_go	ppi_prediction_go
MANF	SEC63	ppi_lr_go	ppi_prediction_go
IL25	ESR2	ppi_lr_go	ppi_prediction_go
HMGB2	DAB2	ppi_lr_go	ppi_prediction_go
HMGB2	CD44	ppi_lr_go	ppi_prediction_go
HMGB2	FAS	ppi_lr_go	ppi_prediction_go
HDGF	FAS	ppi_lr_go	ppi_prediction_go
APOA1	OR5H6	ppi_lr_go	ppi_prediction_go
APOA1	PIGR	ppi_lr_go	ppi_prediction_go
APOA1	OR8D2	ppi_lr_go	ppi_prediction_go
KLK3	OR8D2	ppi_lr_go	ppi_prediction_go
APOA1	OR2T6	ppi_lr_go	ppi_prediction_go
KLK3	OR2T6	ppi_lr_go	ppi_prediction_go
AIMP1	RACK1	ppi_lr_go	ppi_prediction_go
AIMP1	LRP5	ppi_lr_go	ppi_prediction_go
AIMP1	FAS	ppi_lr_go	ppi_prediction_go
AIMP1	CUL5	ppi_lr_go	ppi_prediction_go
AIMP1	AMOT	ppi_lr_go	ppi_prediction_go
AIMP1	RRBP1	ppi_lr_go	ppi_prediction_go
APOA1	RYR2	ppi_lr_go	ppi_prediction_go
KLK3	RYR2	ppi_lr_go	ppi_prediction_go
APOA1	CLCA2	ppi_lr_go	ppi_prediction_go
KLK3	CLCA2	ppi_lr_go	ppi_prediction_go
APOA1	DERL1	ppi_lr_go	ppi_prediction_go
KLK3	DERL1	ppi_lr_go	ppi_prediction_go
APOA1	OR3A2	ppi_lr_go	ppi_prediction_go
KLK3	OR3A2	ppi_lr_go	ppi_prediction_go
