"from"	"to"	"source"	"database"
"Spp1"	"ITGA9_ITGB1"	"SPP1"	"cellchat"
"Spp1"	"ITGA8_ITGB1"	"SPP1"	"cellchat"
"Spp1"	"ITGA5_ITGB1"	"SPP1"	"cellchat"
"Adipoq"	"Adipor1"	"ADIPONECTIN"	"cellchat"
"Adipoq"	"Adipor2"	"ADIPONECTIN"	"cellchat"
"Retn"	"Tlr4"	"RESISTIN"	"cellchat"
"Retn"	"Cap1"	"RESISTIN"	"cellchat"
"Nampt"	"Insr"	"VISFATIN"	"cellchat"
"Nampt"	"ITGA5_ITGB1"	"VISFATIN"	"cellchat"
"Angptl1"	"ITGA1_ITGB1"	"ANGPTL"	"cellchat"
"Angptl2"	"ITGA5_ITGB1"	"ANGPTL"	"cellchat"
"Angptl2"	"Tlr4"	"ANGPTL"	"cellchat"
"Angptl2"	"Pirb"	"ANGPTL"	"cellchat"
"Angptl1"	"Pirb"	"ANGPTL"	"cellchat"
"Angptl7"	"Pirb"	"ANGPTL"	"cellchat"
"Angptl4"	"ITGA5_ITGB1"	"ANGPTL"	"cellchat"
"Angptl4"	"ITGAV_ITGB3"	"ANGPTL"	"cellchat"
"Angptl4"	"Cdh5"	"ANGPTL"	"cellchat"
"Angptl4"	"Cdh11"	"ANGPTL"	"cellchat"
"Angptl4"	"Sdc1"	"ANGPTL"	"cellchat"
"Angptl4"	"Sdc2"	"ANGPTL"	"cellchat"
"Angptl4"	"Sdc3"	"ANGPTL"	"cellchat"
"Angptl4"	"Sdc4"	"ANGPTL"	"cellchat"
"Angptl3"	"ITGAV_ITGB3"	"ANGPTL"	"cellchat"
"Angpt1"	"Tek"	"ANGPT"	"cellchat"
"Angpt2"	"Tek"	"ANGPT"	"cellchat"
"Angpt2"	"ITGA5_ITGB1"	"ANGPT"	"cellchat"
"Mdk"	"Sdc1"	"MK"	"cellchat"
"Mdk"	"Sdc2"	"MK"	"cellchat"
"Mdk"	"Sdc4"	"MK"	"cellchat"
"Mdk"	"Ptprz1"	"MK"	"cellchat"
"Mdk"	"ITGA4_ITGB1"	"MK"	"cellchat"
"Mdk"	"ITGA6_ITGB1"	"MK"	"cellchat"
"Mdk"	"Lrp1"	"MK"	"cellchat"
"Mdk"	"Ncl"	"MK"	"cellchat"
"Mdk"	"Alk"	"MK"	"cellchat"
"Ptn"	"Ptprz1"	"PTN"	"cellchat"
"Ptn"	"Sdc1"	"PTN"	"cellchat"
"Ptn"	"Sdc2"	"PTN"	"cellchat"
"Ptn"	"Sdc3"	"PTN"	"cellchat"
"Ptn"	"Sdc4"	"PTN"	"cellchat"
"Ptn"	"ITGAV_ITGB3"	"PTN"	"cellchat"
"Ptn"	"Ncl"	"PTN"	"cellchat"
"Ptn"	"Alk"	"PTN"	"cellchat"
"Postn"	"ITGAV_ITGB3"	"PERIOSTIN"	"cellchat"
"Postn"	"ITGAV_ITGB5"	"PERIOSTIN"	"cellchat"
"Agt"	"Agtr1a"	"AGT"	"cellchat"
"Agt"	"Agtr1b"	"AGT"	"cellchat"
"Grp"	"Grpr"	"GPR"	"cellchat"
"Nmb"	"Nmbr"	"GPR"	"cellchat"
"Kng1"	"Bdkrb1"	"BRADYKININ"	"cellchat"
"Kng1"	"Bdkrb2"	"BRADYKININ"	"cellchat"
"Kng2"	"Bdkrb1"	"BRADYKININ"	"cellchat"
"Kng2"	"Bdkrb2"	"BRADYKININ"	"cellchat"
"C3"	"C3ar1"	"COMPLEMENT"	"cellchat"
"C3"	"Cr2"	"COMPLEMENT"	"cellchat"
"C3"	"ITGAM_ITGB2"	"COMPLEMENT"	"cellchat"
"C3"	"ITGAX_ITGB2"	"COMPLEMENT"	"cellchat"
"C4a"	"C3ar1"	"COMPLEMENT"	"cellchat"
"C4b"	"Cr2"	"COMPLEMENT"	"cellchat"
"Hc"	"C5ar1"	"COMPLEMENT"	"cellchat"
"Cck"	"Cckar"	"CCK"	"cellchat"
"Cck"	"Cckbr"	"CCK"	"cellchat"
"Edn1"	"Ednra"	"EDN"	"cellchat"
"Edn2"	"Ednra"	"EDN"	"cellchat"
"Edn3"	"Ednra"	"EDN"	"cellchat"
"Edn1"	"Ednrb"	"EDN"	"cellchat"
"Edn2"	"Ednrb"	"EDN"	"cellchat"
"Edn3"	"Ednrb"	"EDN"	"cellchat"
"Gal"	"Galr1"	"GALANIN"	"cellchat"
"Gal"	"Galr2"	"GALANIN"	"cellchat"
"Gal"	"Galr3"	"GALANIN"	"cellchat"
"Galp"	"Galr1"	"GALANIN"	"cellchat"
"Galp"	"Galr2"	"GALANIN"	"cellchat"
"Ghrl"	"Ghsr"	"GHRELIN"	"cellchat"
"Kiss1"	"Kiss1r"	"KISS1"	"cellchat"
"Pomc"	"Mc1r"	"MELANOCORTIN"	"cellchat"
"Pomc"	"Mc2r"	"MELANOCORTIN"	"cellchat"
"Pomc"	"Mc3r"	"MELANOCORTIN"	"cellchat"
"Pomc"	"Mc4r"	"MELANOCORTIN"	"cellchat"
"Pomc"	"Mc5r"	"MELANOCORTIN"	"cellchat"
"Nmu"	"Nmur1"	"NMU"	"cellchat"
"Nmu"	"Nmur2"	"NMU"	"cellchat"
"Nms"	"Nmur1"	"NMU"	"cellchat"
"Nms"	"Nmur2"	"NMU"	"cellchat"
"Npff"	"Npffr1"	"NPFF"	"cellchat"
"Npff"	"Npffr2"	"NPFF"	"cellchat"
"Npy"	"Npy1r"	"NPY"	"cellchat"
"Npy"	"Npy2r"	"NPY"	"cellchat"
"Npy"	"Npy4r"	"NPY"	"cellchat"
"Npy"	"Npy5r"	"NPY"	"cellchat"
"Npy"	"Npy6r"	"NPY"	"cellchat"
"Npy"	"Gpr83"	"NPY"	"cellchat"
"Npy"	"Pgr15l"	"NPY"	"cellchat"
"Ppy"	"Npy1r"	"NPY"	"cellchat"
"Ppy"	"Npy2r"	"NPY"	"cellchat"
"Ppy"	"Npy4r"	"NPY"	"cellchat"
"Ppy"	"Npy5r"	"NPY"	"cellchat"
"Ppy"	"Npy6r"	"NPY"	"cellchat"
"Ppy"	"Gpr83"	"NPY"	"cellchat"
"Ppy"	"Pgr15l"	"NPY"	"cellchat"
"Pyy"	"Npy1r"	"NPY"	"cellchat"
"Pyy"	"Npy2r"	"NPY"	"cellchat"
"Pyy"	"Npy4r"	"NPY"	"cellchat"
"Pyy"	"Npy5r"	"NPY"	"cellchat"
"Pyy"	"Npy6r"	"NPY"	"cellchat"
"Pyy"	"Gpr83"	"NPY"	"cellchat"
"Pyy"	"Pgr15l"	"NPY"	"cellchat"
"Npb"	"Npbwr1"	"NPW-B"	"cellchat"
"Npw"	"Npbwr1"	"NPW-B"	"cellchat"
"Nts"	"Ntsr1"	"NTS"	"cellchat"
"Nts"	"Ntsr2"	"NTS"	"cellchat"
"Pdyn"	"Oprd1"	"OPIOID"	"cellchat"
"Pdyn"	"Oprk1"	"OPIOID"	"cellchat"
"Pdyn"	"Oprl1"	"OPIOID"	"cellchat"
"Pdyn"	"Oprm1"	"OPIOID"	"cellchat"
"Penk"	"Oprd1"	"OPIOID"	"cellchat"
"Penk"	"Oprk1"	"OPIOID"	"cellchat"
"Penk"	"Oprl1"	"OPIOID"	"cellchat"
"Penk"	"Oprm1"	"OPIOID"	"cellchat"
"Pomc"	"Oprd1"	"OPIOID"	"cellchat"
"Pomc"	"Oprk1"	"OPIOID"	"cellchat"
"Pomc"	"Oprl1"	"OPIOID"	"cellchat"
"Pomc"	"Oprm1"	"OPIOID"	"cellchat"
"Hcrt"	"Hcrtr1"	"HCRT"	"cellchat"
"Hcrt"	"Hcrtr2"	"HCRT"	"cellchat"
"Oxt"	"Oxtr"	"OXT"	"cellchat"
"Sst"	"Sstr1"	"SOMATOSTATIN"	"cellchat"
"Sst"	"Sstr2"	"SOMATOSTATIN"	"cellchat"
"Sst"	"Sstr3"	"SOMATOSTATIN"	"cellchat"
"Sst"	"Sstr4"	"SOMATOSTATIN"	"cellchat"
"Sst"	"Sstr5"	"SOMATOSTATIN"	"cellchat"
"Cort"	"Sstr1"	"SOMATOSTATIN"	"cellchat"
"Cort"	"Sstr2"	"SOMATOSTATIN"	"cellchat"
"Cort"	"Sstr3"	"SOMATOSTATIN"	"cellchat"
"Cort"	"Sstr4"	"SOMATOSTATIN"	"cellchat"
"Cort"	"Sstr5"	"SOMATOSTATIN"	"cellchat"
"Tac1"	"Tacr1"	"TAC"	"cellchat"
"Tac4"	"Tacr1"	"TAC"	"cellchat"
"Tac1"	"Tacr2"	"TAC"	"cellchat"
"Tac2"	"Tacr3"	"TAC"	"cellchat"
"Uts2"	"Uts2r"	"UTS2"	"cellchat"
"Avp"	"Avpr2"	"AVP"	"cellchat"
"Avp"	"Avpr1a"	"AVP"	"cellchat"
"Avp"	"Avpr1b"	"AVP"	"cellchat"
"Prlh"	"Prlhr"	"PRLH"	"cellchat"
"Gm10334"	"F2r"	"PARs"	"cellchat"
"Try5"	"F2r"	"PARs"	"cellchat"
"Ctsg"	"F2r"	"PARs"	"cellchat"
"F2"	"F2r"	"PARs"	"cellchat"
"Gzma"	"F2r"	"PARs"	"cellchat"
"Prss2"	"F2r"	"PARs"	"cellchat"
"Try4"	"F2r"	"PARs"	"cellchat"
"Try10"	"F2r"	"PARs"	"cellchat"
"Gm10334"	"F2rl1"	"PARs"	"cellchat"
"Try5"	"F2rl1"	"PARs"	"cellchat"
"Ctsg"	"F2rl1"	"PARs"	"cellchat"
"F2"	"F2rl1"	"PARs"	"cellchat"
"Gzma"	"F2rl1"	"PARs"	"cellchat"
"Prss2"	"F2rl1"	"PARs"	"cellchat"
"Try4"	"F2rl1"	"PARs"	"cellchat"
"Try10"	"F2rl1"	"PARs"	"cellchat"
"Gm10334"	"F2rl2"	"PARs"	"cellchat"
"Try5"	"F2rl2"	"PARs"	"cellchat"
"Ctsg"	"F2rl2"	"PARs"	"cellchat"
"F2"	"F2rl2"	"PARs"	"cellchat"
"Gzma"	"F2rl2"	"PARs"	"cellchat"
"Prss2"	"F2rl2"	"PARs"	"cellchat"
"Try4"	"F2rl2"	"PARs"	"cellchat"
"Try10"	"F2rl2"	"PARs"	"cellchat"
"Gm10334"	"F2rl3"	"PARs"	"cellchat"
"Try5"	"F2rl3"	"PARs"	"cellchat"
"Ctsg"	"F2rl3"	"PARs"	"cellchat"
"F2"	"F2rl3"	"PARs"	"cellchat"
"Gzma"	"F2rl3"	"PARs"	"cellchat"
"Plg"	"F2rl3"	"PARs"	"cellchat"
"Prss2"	"F2rl3"	"PARs"	"cellchat"
"Try4"	"F2rl3"	"PARs"	"cellchat"
"Try10"	"F2rl3"	"PARs"	"cellchat"
"Gm10334"	"Pard3"	"PARs"	"cellchat"
"Try5"	"Pard3"	"PARs"	"cellchat"
"Ctsg"	"Pard3"	"PARs"	"cellchat"
"F2"	"Pard3"	"PARs"	"cellchat"
"Gzma"	"Pard3"	"PARs"	"cellchat"
"Plg"	"Pard3"	"PARs"	"cellchat"
"Prss2"	"Pard3"	"PARs"	"cellchat"
"Try4"	"Pard3"	"PARs"	"cellchat"
"Try10"	"Pard3"	"PARs"	"cellchat"
"Pmch"	"Mchr1"	"PMCH"	"cellchat"
"Prok1"	"Prokr2"	"PROK"	"cellchat"
"Prok1"	"Prokr1"	"PROK"	"cellchat"
"Prok2"	"Prokr1"	"PROK"	"cellchat"
"Prok2"	"Prokr2"	"PROK"	"cellchat"
"Adcyap1"	"Adcyap1r1"	"PACAP"	"cellchat"
"Vip"	"Vipr1"	"VIP"	"cellchat"
"Vip"	"Vipr2"	"VIP"	"cellchat"
"Nppa"	"Npr1"	"NPR1"	"cellchat"
"Nppb"	"Npr1"	"NPR1"	"cellchat"
"Nppc"	"Npr2"	"NPR2"	"cellchat"
"Kitl"	"Kit"	"KIT"	"cellchat"
"Gcg"	"Gipr"	"GIPR"	"cellchat"
"Gip"	"Gipr"	"GIPR"	"cellchat"
"Fshb"	"Fshr"	"FSH"	"cellchat"
"Cga"	"Fshr"	"FSH"	"cellchat"
"Lhb"	"Lhcgr"	"LHB"	"cellchat"
"Cga"	"Lhcgr"	"LHB"	"cellchat"
"Tshb"	"Tshr"	"TSH"	"cellchat"
"Cga"	"Tshr"	"TSH"	"cellchat"
"Bdnf"	"Ntrk2"	"NT"	"cellchat"
"Ngf"	"Ntrk1"	"NT"	"cellchat"
"Flt3l"	"Flt3"	"FLT3"	"cellchat"
"Hgf"	"Met"	"HGF"	"cellchat"
"Klk1b4"	"Ntrk1"	"NT"	"cellchat"
"Ntf3"	"Ntrk1"	"NT"	"cellchat"
"Ntf3"	"Ntrk2"	"NT"	"cellchat"
"Ntf3"	"Ntrk3"	"NT"	"cellchat"
"Ntf5"	"Ntrk2"	"NT"	"cellchat"
"Sema3a"	"NRP1_PLXNA1"	"SEMA3"	"cellchat"
"Sema3a"	"NRP1_PLXNA2"	"SEMA3"	"cellchat"
"Sema3a"	"NRP1_PLXNA3"	"SEMA3"	"cellchat"
"Sema3a"	"NRP1_PLXNA4"	"SEMA3"	"cellchat"
"Sema3b"	"NRP1_PLXNA1"	"SEMA3"	"cellchat"
"Sema3b"	"NRP1_PLXNA2"	"SEMA3"	"cellchat"
"Sema3b"	"NRP1_PLXNA3"	"SEMA3"	"cellchat"
"Sema3b"	"NRP1_PLXNA4"	"SEMA3"	"cellchat"
"Sema3c"	"NRP1_PLXNA1"	"SEMA3"	"cellchat"
"Sema3c"	"NRP1_PLXNA2"	"SEMA3"	"cellchat"
"Sema3c"	"NRP1_PLXNA3"	"SEMA3"	"cellchat"
"Sema3c"	"NRP1_PLXNA4"	"SEMA3"	"cellchat"
"Sema3d"	"NRP1_PLXNA1"	"SEMA3"	"cellchat"
"Sema3d"	"NRP1_PLXNA2"	"SEMA3"	"cellchat"
"Sema3d"	"NRP1_PLXNA3"	"SEMA3"	"cellchat"
"Sema3d"	"NRP1_PLXNA4"	"SEMA3"	"cellchat"
"Sema3b"	"NRP2_PLXNA1"	"SEMA3"	"cellchat"
"Sema3b"	"NRP2_PLXNA2"	"SEMA3"	"cellchat"
"Sema3b"	"NRP2_PLXNA3"	"SEMA3"	"cellchat"
"Sema3b"	"NRP2_PLXNA4"	"SEMA3"	"cellchat"
"Sema3c"	"NRP2_PLXNA1"	"SEMA3"	"cellchat"
"Sema3c"	"NRP2_PLXNA2"	"SEMA3"	"cellchat"
"Sema3c"	"NRP2_PLXNA3"	"SEMA3"	"cellchat"
"Sema3c"	"NRP2_PLXNA4"	"SEMA3"	"cellchat"
"Sema3d"	"NRP2_PLXNA1"	"SEMA3"	"cellchat"
"Sema3d"	"NRP2_PLXNA2"	"SEMA3"	"cellchat"
"Sema3d"	"NRP2_PLXNA3"	"SEMA3"	"cellchat"
"Sema3d"	"NRP2_PLXNA4"	"SEMA3"	"cellchat"
"Sema3f"	"NRP2_PLXNA1"	"SEMA3"	"cellchat"
"Sema3f"	"NRP2_PLXNA2"	"SEMA3"	"cellchat"
"Sema3f"	"NRP2_PLXNA3"	"SEMA3"	"cellchat"
"Sema3f"	"NRP2_PLXNA4"	"SEMA3"	"cellchat"
"Sema3g"	"NRP2_PLXNA1"	"SEMA3"	"cellchat"
"Sema3g"	"NRP2_PLXNA2"	"SEMA3"	"cellchat"
"Sema3g"	"NRP2_PLXNA3"	"SEMA3"	"cellchat"
"Sema3g"	"NRP2_PLXNA4"	"SEMA3"	"cellchat"
"Sema3c"	"NRP1_NRP2"	"SEMA3"	"cellchat"
"Sema3c"	"Plxnd1"	"SEMA3"	"cellchat"
"Sema3e"	"Plxnd1"	"SEMA3"	"cellchat"
"Adm"	"Calcr"	"CALCR"	"cellchat"
"Adm"	"Calcrl"	"CALCR"	"cellchat"
"Agt"	"Mas1"	"AGT"	"cellchat"
"Anxa1"	"Fpr2"	"ANNEXIN"	"cellchat"
"Anxa1"	"Fpr1"	"ANNEXIN"	"cellchat"
"Apela"	"Aplnr"	"APJ"	"cellchat"
"Calca"	"Calcr"	"CALCR"	"cellchat"
"Calca"	"Calcrl"	"CALCR"	"cellchat"
"Calcb"	"Calcr"	"CALCR"	"cellchat"
"Calcb"	"Calcrl"	"CALCR"	"cellchat"
"Crh"	"Crhr1"	"CRH"	"cellchat"
"Crh"	"Crhr2"	"CRH"	"cellchat"
"Enho"	"Gpr19"	"ENHO"	"cellchat"
"Gas6"	"Axl"	"GAS"	"cellchat"
"Gas6"	"Mertk"	"GAS"	"cellchat"
"Gas6"	"Tyro3"	"GAS"	"cellchat"
"Gcg"	"Gcgr"	"GCG"	"cellchat"
"Gcg"	"Glp1r"	"GCG"	"cellchat"
"Gcg"	"Glp2r"	"GCG"	"cellchat"
"Gh"	"Ghr"	"GH"	"cellchat"
"Gh"	"Prlr"	"GH"	"cellchat"
"Ghrh"	"Vipr1"	"GHRH"	"cellchat"
"Ghrh"	"Vipr2"	"GHRH"	"cellchat"
"Ghrh"	"Ghsr"	"GHRH"	"cellchat"
"Ghrh"	"Ghrhr"	"GHRH"	"cellchat"
"Gnrh1"	"Gnrhr"	"GNRH"	"cellchat"
"Grn"	"Sort1"	"GRN"	"cellchat"
"Guca2a"	"Gucy2c"	"GUCA"	"cellchat"
"Guca2b"	"Gucy2c"	"GUCA"	"cellchat"
"Iapp"	"Calcr"	"CALCR"	"cellchat"
"Iapp"	"Calcrl"	"CALCR"	"cellchat"
"Insl3"	"Rxfp2"	"RLN"	"cellchat"
"Insl3"	"Rxfp1"	"RLN"	"cellchat"
"Insl3"	"Rxfp4"	"RLN"	"cellchat"
"Insl3"	"Rxfp3"	"RLN"	"cellchat"
"Insl5"	"Rxfp4"	"RLN"	"cellchat"
"Insl5"	"Rxfp3"	"RLN"	"cellchat"
"Insl5"	"Rxfp2"	"RLN"	"cellchat"
"Insl5"	"Rxfp1"	"RLN"	"cellchat"
"Lep"	"Lepr"	"LEP"	"cellchat"
"Lgals9"	"Ptprc"	"GALECTIN"	"cellchat"
"Lgals9"	"Ighm"	"GALECTIN"	"cellchat"
"Nps"	"Npsr1"	"NPS"	"cellchat"
"Npvf"	"Npffr1"	"NPVF"	"cellchat"
"Npvf"	"Npffr2"	"NPVF"	"cellchat"
"Ostn"	"Npr3"	"OSTN"	"cellchat"
"Pmch"	"Mertk"	"PMCH"	"cellchat"
"Pros1"	"Axl"	"PROS"	"cellchat"
"Pros1"	"Tyro3"	"PROS"	"cellchat"
"Psap"	"Gpr37l1"	"PSAP"	"cellchat"
"Psap"	"Gpr37"	"PSAP"	"cellchat"
"Pth"	"Pth1r"	"PTH"	"cellchat"
"Pth"	"Pth2r"	"PTH"	"cellchat"
"Pth2"	"Pth1r"	"PTH"	"cellchat"
"Pth2"	"Pth2r"	"PTH"	"cellchat"
"Pthlh"	"Pth1r"	"PTH"	"cellchat"
"Qrfp"	"Qrfpr"	"QRFP"	"cellchat"
"Rarres2"	"Gpr1"	"CHEMERIN"	"cellchat"
"Rarres2"	"Cmklr1"	"CHEMERIN"	"cellchat"
"Rln1"	"Rxfp2"	"RLN"	"cellchat"
"Rln1"	"Rxfp1"	"RLN"	"cellchat"
"Rln1"	"Rxfp3"	"RLN"	"cellchat"
"Rln1"	"Rxfp4"	"RLN"	"cellchat"
"Rln3"	"Rxfp3"	"RLN"	"cellchat"
"Rln3"	"Rxfp1"	"RLN"	"cellchat"
"Rln3"	"Rxfp4"	"RLN"	"cellchat"
"Rln3"	"Rxfp2"	"RLN"	"cellchat"
"Saa2"	"Fpr2"	"SAA"	"cellchat"
"Scgb3a2"	"Marco"	"UGRP1"	"cellchat"
"Sct"	"Sctr"	"SCT"	"cellchat"
"Slurp1"	"Chrnb1"	"SLURP"	"cellchat"
"Slurp1"	"Chrnb2"	"SLURP"	"cellchat"
"Slurp1"	"Chrnb3"	"SLURP"	"cellchat"
"Slurp1"	"Chrnb4"	"SLURP"	"cellchat"
"Slurp1"	"Chrna1"	"SLURP"	"cellchat"
"Slurp1"	"Chrna2"	"SLURP"	"cellchat"
"Slurp1"	"Chrna3"	"SLURP"	"cellchat"
"Slurp1"	"Chrna4"	"SLURP"	"cellchat"
"Slurp1"	"Chrna5"	"SLURP"	"cellchat"
"Slurp1"	"Chrna6"	"SLURP"	"cellchat"
"Slurp1"	"Chrna9"	"SLURP"	"cellchat"
"Slurp1"	"Chrna10"	"SLURP"	"cellchat"
"Slurp1"	"Chrnd"	"SLURP"	"cellchat"
"Slurp1"	"Chrne"	"SLURP"	"cellchat"
"Slurp1"	"Chrng"	"SLURP"	"cellchat"
"Slurp1"	"Chrna7"	"SLURP"	"cellchat"
"Slurp2"	"Chrnb1"	"SLURP"	"cellchat"
"Slurp2"	"Chrnb2"	"SLURP"	"cellchat"
"Slurp2"	"Chrnb3"	"SLURP"	"cellchat"
"Slurp2"	"Chrnb4"	"SLURP"	"cellchat"
"Slurp2"	"Chrna1"	"SLURP"	"cellchat"
"Slurp2"	"Chrna2"	"SLURP"	"cellchat"
"Slurp2"	"Chrna3"	"SLURP"	"cellchat"
"Slurp2"	"Chrna4"	"SLURP"	"cellchat"
"Slurp2"	"Chrna5"	"SLURP"	"cellchat"
"Slurp2"	"Chrna6"	"SLURP"	"cellchat"
"Slurp2"	"Chrna7"	"SLURP"	"cellchat"
"Slurp2"	"Chrna9"	"SLURP"	"cellchat"
"Slurp2"	"Chrna10"	"SLURP"	"cellchat"
"Slurp2"	"Chrnd"	"SLURP"	"cellchat"
"Slurp2"	"Chrne"	"SLURP"	"cellchat"
"Slurp2"	"Chrng"	"SLURP"	"cellchat"
"Btla"	"Tnfrsf14"	"BTLA"	"cellchat"
"Trh"	"Trhr"	"TRH"	"cellchat"
"Trh"	"Trhr2"	"TRH"	"cellchat"
"Ucn"	"Crhr1"	"UCN"	"cellchat"
"Ucn"	"Crhr2"	"UCN"	"cellchat"
"Ucn2"	"Crhr1"	"UCN"	"cellchat"
"Ucn2"	"Crhr2"	"UCN"	"cellchat"
"Ucn3"	"Crhr1"	"UCN"	"cellchat"
"Ucn3"	"Crhr2"	"UCN"	"cellchat"
"Uts2b"	"Uts2r"	"UROTENSIN"	"cellchat"
"Uts2b"	"Sstr5"	"UROTENSIN"	"cellchat"
"Bag6"	"Ncr3-ps"	"BAG"	"cellchat"
"Lgals9"	"Havcr2"	"GALECTIN"	"cellchat"
"Lgals9"	"Cd44"	"GALECTIN"	"cellchat"
"Col1a1"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col1a2"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col2a1"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a1"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a2"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a3"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a4"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a5"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a6"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a1"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a2"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a3"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a4"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a5"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a6"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a1"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a2"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a3"	"ITGA1_ITGB1"	"COLLAGEN"	"cellchat"
"Col1a1"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col1a2"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col2a1"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a1"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a2"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a3"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a4"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a5"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a6"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a1"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a2"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a3"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a4"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a5"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a6"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a1"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a2"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a3"	"ITGA2_ITGB1"	"COLLAGEN"	"cellchat"
"Fn1"	"ITGA3_ITGB1"	"FN1"	"cellchat"
"Fn1"	"ITGA4_ITGB1"	"FN1"	"cellchat"
"Fn1"	"ITGA5_ITGB1"	"FN1"	"cellchat"
"Fn1"	"ITGA8_ITGB1"	"FN1"	"cellchat"
"Lama1"	"ITGA1_ITGB1"	"LAMININ"	"cellchat"
"Lama2"	"ITGA1_ITGB1"	"LAMININ"	"cellchat"
"Lama3"	"ITGA1_ITGB1"	"LAMININ"	"cellchat"
"Lama4"	"ITGA1_ITGB1"	"LAMININ"	"cellchat"
"Lama5"	"ITGA1_ITGB1"	"LAMININ"	"cellchat"
"Lamb1"	"ITGA1_ITGB1"	"LAMININ"	"cellchat"
"Lamb2"	"ITGA1_ITGB1"	"LAMININ"	"cellchat"
"Lamb3"	"ITGA1_ITGB1"	"LAMININ"	"cellchat"
"Lamc1"	"ITGA1_ITGB1"	"LAMININ"	"cellchat"
"Lamc2"	"ITGA1_ITGB1"	"LAMININ"	"cellchat"
"Lamc3"	"ITGA1_ITGB1"	"LAMININ"	"cellchat"
"Lama1"	"ITGA2_ITGB1"	"LAMININ"	"cellchat"
"Lama2"	"ITGA2_ITGB1"	"LAMININ"	"cellchat"
"Lama3"	"ITGA2_ITGB1"	"LAMININ"	"cellchat"
"Lama4"	"ITGA2_ITGB1"	"LAMININ"	"cellchat"
"Lama5"	"ITGA2_ITGB1"	"LAMININ"	"cellchat"
"Lamb1"	"ITGA2_ITGB1"	"LAMININ"	"cellchat"
"Lamb2"	"ITGA2_ITGB1"	"LAMININ"	"cellchat"
"Lamb3"	"ITGA2_ITGB1"	"LAMININ"	"cellchat"
"Lamc1"	"ITGA2_ITGB1"	"LAMININ"	"cellchat"
"Lamc2"	"ITGA2_ITGB1"	"LAMININ"	"cellchat"
"Lamc3"	"ITGA2_ITGB1"	"LAMININ"	"cellchat"
"Chad"	"ITGA2_ITGB1"	"CHAD"	"cellchat"
"Lama1"	"ITGA3_ITGB1"	"LAMININ"	"cellchat"
"Lama2"	"ITGA3_ITGB1"	"LAMININ"	"cellchat"
"Lama3"	"ITGA3_ITGB1"	"LAMININ"	"cellchat"
"Lama4"	"ITGA3_ITGB1"	"LAMININ"	"cellchat"
"Lama5"	"ITGA3_ITGB1"	"LAMININ"	"cellchat"
"Lamb1"	"ITGA3_ITGB1"	"LAMININ"	"cellchat"
"Lamb2"	"ITGA3_ITGB1"	"LAMININ"	"cellchat"
"Lamb3"	"ITGA3_ITGB1"	"LAMININ"	"cellchat"
"Lamc1"	"ITGA3_ITGB1"	"LAMININ"	"cellchat"
"Lamc2"	"ITGA3_ITGB1"	"LAMININ"	"cellchat"
